#mag    e_mag    col1   e_col1    m_ini
21.5520    0.0731   0.7331   0.0954   2.6137
21.3708    0.0560   0.6713   0.0751   2.7927
21.2450    0.0545   0.6574   0.0732   2.8260
21.3431    0.0609   0.7589   0.0809   2.7349
21.0751    0.0482   0.5005   0.0655   2.9321
20.8829    0.0442   0.5016   0.0606   3.0092
21.3962    0.0673   0.6322   0.0885   1.5865
21.1938    0.0539   0.6296   0.0724   2.8216
21.5074    0.0699   0.3243   0.0917   1.5672
21.5471    0.0742   0.5832   0.0968   1.5383
21.2459    0.0584   0.3393   0.0779   1.6636
21.4238    0.0593   0.4930   0.0790   1.6540
20.9882    0.0488   0.2966   0.0662   1.7793
21.2687    0.0531   0.3016   0.0715   1.7215
21.0180    0.0501   0.3976   0.0678   1.7600
21.1300    0.0475   0.3512   0.0646   1.7986
20.5297    0.0329   0.4339   0.0463   3.3466
20.6117    0.0345   0.3544   0.0484   3.2502
20.6918    0.0359   0.4147   0.0501   3.2116
20.6990    0.0379   0.4568   0.0526   3.1205
21.0142    0.0475   0.2930   0.0646   1.7986
20.4179    0.0301   0.1501   0.0428   3.4430
20.4842    0.0314   0.3273   0.0444   3.3755
20.7464    0.0404   0.1841   0.0558   1.9336
20.3945    0.0310   0.3287   0.0439   3.4044
20.2070    0.0273   0.2138   0.0392   3.6165
20.6744    0.0372   0.1355   0.0518   2.0107
20.0997    0.0255   0.1355   0.0368   3.7514
20.4569    0.0326   0.0021   0.0460   2.1553
20.1153    0.0254   0.1850   0.0366   3.7514
20.5187    0.0321   0.0125   0.0453   2.1745
20.3502    0.0299  -0.0286   0.0425   2.2613
20.4343    0.0311  -0.0664   0.0440   2.2131
20.4066    0.0299  -0.0323   0.0425   2.2613
19.6701    0.0192   0.0035   0.0285   4.4357
19.8824    0.0209   0.0196   0.0308   4.1755
19.6568    0.0191  -0.0236   0.0283   4.4511
20.1920    0.0263  -0.1157   0.0378   2.4308
19.2796    0.0156  -0.1621   0.0235   5.1701
19.6474    0.0190  -0.0266   0.0282   4.4222
19.9830    0.0227  -0.1964   0.0331   2.6516
19.9877    0.0231  -0.2036   0.0337   2.6196
19.3243    0.0158  -0.1365   0.0238   5.0883
19.4278    0.0169  -0.1028   0.0253   4.7967
19.8040    0.0207  -0.2532   0.0304   2.8083
18.9227    0.0133  -0.2361   0.0202   5.9119
18.9457    0.0134  -0.2139   0.0205   5.8425
19.4549    0.0171  -0.2650   0.0256   3.1876
19.2987    0.0158  -0.3479   0.0238   3.3808
18.9822    0.0137  -0.2525   0.0209   5.6192
18.6252    0.0119  -0.3081   0.0183   6.5222
18.5933    0.0118  -0.2850   0.0181   6.6379
19.1157    0.0146  -0.3270   0.0221   3.6037
18.3762    0.0110  -0.3298   0.0169   7.1675
18.7125    0.0123  -0.4010   0.0189   4.1757
18.5294    0.0115  -0.4475   0.0177   4.4725
17.9673    0.0098  -0.4165   0.0151   8.2498
17.7962    0.0094  -0.4300   0.0146   8.6190
17.9355    0.0097  -0.5432   0.0151   5.4099
16.9156    0.0082  -0.5635   0.0126  11.6586
17.0658    0.0083  -0.6039   0.0129   6.7443
16.7913    0.0081  -0.6300   0.0125   7.0963
