#mag    e_mag    col1   e_col1    m_ini
22.1678    0.0695   1.2117   0.1163   2.2946
21.9281    0.0605   1.1485   0.1028   2.4013
21.8765    0.0576   1.2168   0.0983   2.4290
22.0906    0.0633   1.0731   0.1070   1.3790
21.4826    0.0454   0.8454   0.0794   2.6202
21.2175    0.0374   0.8983   0.0666   2.8228
21.0407    0.0335   0.9665   0.0603   2.9363
21.6035    0.0472   0.7846   0.0822   1.5411
20.7842    0.0284   0.8067   0.0518   3.1245
21.0255    0.0339   0.8054   0.0609   2.9201
21.6437    0.0498   0.8749   0.0862   1.5087
21.4087    0.0417   0.7793   0.0735   1.6208
21.3704    0.0402   0.5922   0.0712   1.6451
20.5217    0.0235   0.5936   0.0435   3.3712
21.1170    0.0350   0.5435   0.0627   1.7505
21.0366    0.0334   0.5018   0.0600   1.7910
20.3496    0.0218   0.5520   0.0406   3.4766
20.8424    0.0294   0.6621   0.0535   3.0322
21.1236    0.0350   0.6288   0.0627   1.7505
20.8940    0.0313   0.4614   0.0567   1.8477
20.6576    0.0267   0.5323   0.0490   3.1457
20.5151    0.0240   0.5548   0.0444   3.3240
20.8666    0.0300   0.4862   0.0545   1.8883
20.2775    0.0205   0.5116   0.0385   3.5576
20.6923    0.0275   0.3436   0.0503   1.9774
20.3519    0.0216   0.4369   0.0402   3.4830
20.8116    0.0291   0.4072   0.0529   1.9207
19.9188    0.0158   0.3500   0.0301   4.0359
20.0836    0.0174   0.4095   0.0330   3.8495
20.6557    0.0260   0.4021   0.0478   2.0342
20.5508    0.0245   0.3294   0.0453   2.0990
20.0858    0.0180   0.3912   0.0340   3.7603
20.1719    0.0183   0.3511   0.0345   3.7388
20.4214    0.0220   0.2291   0.0410   2.2206
20.4107    0.0222   0.3103   0.0413   2.2125
19.9441    0.0158   0.3358   0.0302   4.0116
20.2215    0.0195   0.2140   0.0366   2.3681
19.4861    0.0115   0.1879   0.0223   4.6876
19.4554    0.0112   0.1834   0.0218   4.7352
19.4524    0.0112   0.2095   0.0218   4.7385
19.5262    0.0118   0.2094   0.0228   4.5878
19.3194    0.0099   0.1246   0.0194   4.9953
19.3367    0.0102   0.1558   0.0200   4.8918
19.8821    0.0154   0.0845   0.0295   2.6550
19.3534    0.0102   0.1224   0.0198   4.8593
19.7759    0.0143   0.0348   0.0274   2.7522
19.0208    0.0078   0.0671   0.0154   5.5054
19.6025    0.0124   0.0231   0.0240   2.9298
19.0125    0.0077   0.0601   0.0153   5.4523
18.7947    0.0063   0.0071   0.0125   5.9424
18.8032    0.0064  -0.0035   0.0126   5.8399
19.2642    0.0094  -0.0374   0.0185   3.2847
18.6828    0.0057  -0.0154   0.0113   6.0511
19.0178    0.0077  -0.0721   0.0153   3.5394
18.7960    0.0063  -0.0992   0.0125   3.7828
18.6219    0.0053  -0.1362   0.0106   3.9688
18.5003    0.0047  -0.1607   0.0094   4.1005
18.3203    0.0038  -0.1873   0.0076   4.2971
17.5431    0.0009  -0.1780   0.0015   8.4994
16.7490   -0.0010  -0.2092  -0.0027  10.0883
16.2741   -0.0018  -0.1738  -0.0045  10.5434
