#mag    e_mag    col1   e_col1    m_ini
21.7113    0.1056   0.6429   0.1336   2.1378
21.8873    0.1067   0.6616   0.1346   2.1322
21.6868    0.1097   0.7889   0.1377   2.1152
21.6288    0.1056   0.8471   0.1336   2.1378
21.7524    0.1087   0.9988   0.1367   2.1209
21.8387    0.1460   0.6198   0.1735   1.1240
21.6178    0.0985   0.5628   0.1262   2.1794
21.4515    0.0882   0.9121   0.1154   2.2430
21.2559    0.0847   0.7091   0.1117   2.2904
21.3085    0.0864   0.7154   0.1135   2.2763
21.7217    0.1247   0.5056   0.1527   1.1806
21.5475    0.0985   0.5928   0.1262   2.1794
21.8397    0.1295   0.3832   0.1575   1.1664
21.4123    0.0949   0.7681   0.1225   2.2006
21.4017    0.0853   0.7905   0.1123   2.2833
22.0799    0.1373   0.6914   0.1651   1.1452
21.1230    0.0732   0.5885   0.0993   2.3719
21.4119    0.0882   1.1588   0.1154   2.2430
20.7280    0.0597   0.4994   0.0842   2.5591
21.1195    0.0679   0.5372   0.0935   2.4389
21.0926    0.0747   0.6285   0.1009   2.3823
21.2057    0.0753   0.6340   0.1015   2.3350
21.4447    0.0861   0.5904   0.1133   2.2610
21.3510    0.0861   0.8676   0.1132   2.2572
21.1616    0.0771   0.9026   0.1036   2.3208
21.2000    0.0762   0.5329   0.1026   2.3279
21.3289    0.0830   0.9074   0.1099   2.2784
21.4877    0.0954   0.4553   0.1230   1.2866
21.8124    0.1115   0.6986   0.1396   1.2230
21.8497    0.1156   0.6155   0.1437   1.2088
21.3680    0.0938   0.3946   0.1214   1.2937
21.1855    0.0809   0.7256   0.1077   2.2925
21.0247    0.0702   0.4817   0.0959   2.4177
21.1226    0.0700   0.4984   0.0957   2.4318
21.0025    0.0689   0.4875   0.0945   2.4389
20.9719    0.0716   0.5954   0.0975   2.3668
21.3293    0.0853   0.5609   0.1124   1.3361
20.7837    0.0650   0.4148   0.0902   2.4440
21.3894    0.0880   0.6954   0.1153   1.3220
20.9475    0.0726   0.6812   0.0987   2.3562
20.6566    0.0562   0.4449   0.0801   2.5945
20.5773    0.0540   0.5157   0.0775   2.6440
21.3540    0.0803   0.3309   0.1070   1.3644
21.3146    0.0815   0.3530   0.1083   1.3573
21.1705    0.0701   0.3574   0.0959   2.3774
21.3016    0.0827   0.3728   0.1095   1.3503
21.5142    0.0894   0.4701   0.1167   1.3149
21.4200    0.0853   0.5232   0.1124   1.3361
20.6214    0.0516   0.5067   0.0748   2.6864
20.9078    0.0638   0.4456   0.0888   2.4375
20.8996    0.0600   0.4574   0.0845   2.5450
21.1252    0.0746   0.1208   0.1009   1.3998
20.4955    0.0516   0.4557   0.0748   2.6864
20.5115    0.0496   0.4133   0.0725   2.7217
21.2271    0.0803   0.3784   0.1070   1.3644
20.9306    0.0702   0.2421   0.0960   1.4307
20.8365    0.0609   0.4357   0.0855   2.4739
21.0974    0.0715   0.2251   0.0974   1.4219
20.8570    0.0665   0.5008   0.0918   1.4602
20.9362    0.0658   0.4191   0.0911   1.4657
20.1980    0.0401   0.3376   0.0609   2.9369
20.7726    0.0597   0.3834   0.0842   2.4775
20.7912    0.0569   0.4182   0.0810   2.5348
20.5571    0.0538   0.4664   0.0774   2.6069
20.2692    0.0421   0.4081   0.0634   2.8821
21.0436    0.0721   0.4500   0.0980   1.4175
21.0422    0.0733   0.3604   0.0994   1.4087
20.6960    0.0547   0.4687   0.0784   2.6095
20.9059    0.0632   0.3603   0.0881   1.4880
20.8883    0.0645   0.3210   0.0896   1.4769
20.3018    0.0429   0.3586   0.0644   2.8669
20.6696    0.0555   0.4148   0.0793   2.5395
20.6424    0.0556   0.2401   0.0795   1.5636
19.9722    0.0358   0.3078   0.0556   3.0625
20.7806    0.0605   0.1038   0.0851   1.5121
20.1285    0.0396   0.3179   0.0603   2.9406
20.6949    0.0562   0.2539   0.0802   1.5570
20.4487    0.0476   0.2892   0.0700   2.7231
20.6893    0.0532   0.1182   0.0766   1.5912
20.9262    0.0596   0.2624   0.0841   1.5213
20.5589    0.0472   0.3415   0.0695   2.6845
20.7027    0.0541   0.1192   0.0778   1.5801
20.7079    0.0541   0.0484   0.0778   1.5801
20.5762    0.0506   0.2856   0.0736   2.6311
20.1830    0.0406   0.2346   0.0615   2.9153
20.8777    0.0591   0.2526   0.0835   1.5266
20.8213    0.0591   0.2597   0.0835   1.5266
20.0227    0.0352   0.2293   0.0548   3.0443
20.0818    0.0388   0.2701   0.0594   2.9104
20.5502    0.0522   0.1805   0.0754   1.6028
20.3572    0.0467   0.1632   0.0689   1.6732
20.5670    0.0493   0.2339   0.0721   1.6382
20.6076    0.0516   0.2110   0.0748   1.6099
20.0821    0.0364   0.2949   0.0563   3.0345
19.8543    0.0323   0.1459   0.0511   3.1916
20.3911    0.0448   0.0759   0.0667   1.6999
20.0009    0.0355   0.0172   0.0552   3.0520
20.0035    0.0362   0.3236   0.0561   3.0435
20.0003    0.0375   0.2103   0.0578   2.9743
20.4862    0.0457   0.0683   0.0677   1.6871
19.5903    0.0276   0.0535   0.0449   3.3698
20.1775    0.0405   0.0037   0.0615   1.7641
19.9565    0.0351   0.2320   0.0547   3.0304
20.1304    0.0393   0.0705   0.0599   1.7842
20.1146    0.0372   0.1741   0.0574   2.9385
20.0294    0.0360   0.2063   0.0559   2.9880
19.7820    0.0308   0.1996   0.0492   3.2315
19.8653    0.0335   0.2162   0.0527   3.1144
19.6371    0.0275   0.0784   0.0449   3.3815
19.9362    0.0344   0.1151   0.0538   3.0445
20.1378    0.0401   0.0734   0.0609   1.7708
19.8484    0.0342   0.0256   0.0535   1.8706
19.6603    0.0289   0.1048   0.0466   3.2708
19.9632    0.0345   0.0154   0.0539   1.8652
19.2393    0.0220   0.0639   0.0374   3.6669
19.5865    0.0280   0.1409   0.0456   3.2302
19.5366    0.0276   0.1000   0.0450   3.2881
19.9781    0.0353  -0.1128   0.0549   1.8512
20.0572    0.0363  -0.0154   0.0561   1.8345
19.8977    0.0332  -0.0207   0.0523   1.8870
19.8435    0.0332   0.0006   0.0523   1.8870
19.5429    0.0273   0.0237   0.0446   1.9989
18.9666    0.0182   0.0322   0.0320   3.8877
19.3715    0.0238   0.0566   0.0399   3.4512
19.8381    0.0317   0.0437   0.0503   1.9149
19.7920    0.0314   0.1178   0.0499   1.9212
19.4381    0.0246   0.0709   0.0409   3.3551
19.6129    0.0282  -0.0096   0.0458   1.9814
19.2847    0.0222   0.0356   0.0377   3.6135
19.3413    0.0227   0.0286   0.0384   2.0917
19.3443    0.0235  -0.0492   0.0394   2.0757
18.7837    0.0160  -0.0031   0.0288   4.0201
19.2583    0.0223   0.1035   0.0378   3.4665
18.7803    0.0160  -0.0053   0.0288   4.0297
19.4226    0.0243  -0.0169   0.0405   2.0594
19.0227    0.0185   0.0707   0.0325   3.8454
19.4666    0.0251   0.0327   0.0416   2.0430
18.7851    0.0160   0.0086   0.0289   3.8679
19.1122    0.0197  -0.0032   0.0342   2.1524
19.2159    0.0218   0.0178   0.0371   2.1105
18.6077    0.0142   0.0281   0.0262   4.1158
19.0733    0.0194  -0.0025   0.0337   2.1593
19.0714    0.0195   0.0365   0.0340   2.1558
18.8549    0.0168   0.0108   0.0301   3.8345
18.6260    0.0146   0.1134   0.0267   2.2588
18.1888    0.0106   0.0578   0.0206   4.3504
18.7440    0.0153   0.0423   0.0279   2.2423
18.3306    0.0117   0.1131   0.0224   4.1249
18.3432    0.0116   0.0106   0.0223   4.2486
18.6087    0.0139   0.1750   0.0258   2.2718
18.3550    0.0120   0.1331   0.0229   2.3160
16.8174    0.0038   2.1780   0.0090   2.3319
18.1003    0.0098   0.9388   0.0194   4.2954
18.1520    0.0104   1.5256   0.0203   2.3631
18.0112    0.0092   1.0555   0.0185   4.2466
17.5056    0.0064   1.6318   0.0138   2.4844
17.6703    0.0073   1.5382   0.0152   2.4493
17.5687    0.0068   1.5659   0.0143   2.4690
17.7395    0.0076   1.4996   0.0158   2.4382
17.4197    0.0061   1.2223   0.0131   4.4057
16.2032    0.0022   1.8784   0.0059   4.6533
