#mag    e_mag    col1   e_col1    m_ini
21.4542    0.0268   0.8086   0.0415   2.5474
20.9235    0.0182   0.7221   0.0262   2.9285
21.6424    0.0293   0.7224   0.0466   1.4734
21.1635    0.0215   0.7440   0.0316   2.7400
20.4697    0.0139   0.5541   0.0197   3.2495
21.0405    0.0198   0.4291   0.0287   1.7211
20.4043    0.0132   0.4205   0.0188   3.2862
20.7044    0.0159   0.2666   0.0226   1.9137
20.5127    0.0141   0.1995   0.0200   2.0421
20.4187    0.0133   0.1352   0.0189   2.1155
20.3430    0.0127   0.1177   0.0181   2.1705
19.4505    0.0074   0.0916   0.0120   4.5611
19.4006    0.0072   0.0654   0.0118   4.6485
19.3314    0.0068   0.0108   0.0114   4.7985
19.2104    0.0064   0.0057   0.0111   4.9614
18.9235    0.0054  -0.0838   0.0102   5.5493
19.1093    0.0060  -0.2017   0.0107   3.4163
18.4679    0.0042  -0.1704   0.0094   6.4946
17.5027    0.0026  -0.3417   0.0084   9.2226
16.6849    0.0019  -0.4495   0.0081  11.7100
16.9760    0.0021  -0.4836   0.0082   6.4841
