#mag    e_mag    col1   e_col1    m_ini
22.7382    0.0835   1.2863   0.1285   1.9026
22.8380    0.0818   1.3974   0.1262   1.9176
22.7915    0.0800   1.0982   0.1238   1.9325
23.5105    0.1079   1.3876   0.1600   1.0036
22.8870    0.0871   1.2453   0.1332   1.8727
22.9365    0.0871   1.2331   0.1332   1.8727
23.0295    0.0871   1.5632   0.1332   1.8727
23.4698    0.1143   1.0096   0.1680   0.9812
22.4822    0.0681   1.0473   0.1075   2.0595
23.1645    0.0918   1.4056   0.1394   1.0709
22.3082    0.0622   1.0099   0.0993   2.1342
22.4067    0.0724   1.0482   0.1134   1.9998
23.1943    0.0950   1.1635   0.1436   1.0559
22.3019    0.0611   1.1797   0.0977   2.1492
22.5607    0.0728   0.9831   0.1140   2.0072
22.9916    0.0886   1.1705   0.1352   1.0858
23.0648    0.0950   0.9874   0.1436   1.0559
22.4705    0.0654   1.1418   0.1037   2.0894
22.5848    0.0749   1.0777   0.1169   1.9773
23.1887    0.1022   1.1795   0.1528   1.0260
22.7580    0.0762   0.9016   0.1187   1.1530
22.7060    0.0787   0.9107   0.1221   1.1381
22.2517    0.0595   1.0532   0.0953   2.1268
22.1322    0.0544   0.8803   0.0879   2.2463
22.2966    0.0645   1.1507   0.1024   2.0745
21.9722    0.0533   1.1760   0.0862   2.2613
22.1698    0.0588   1.0245   0.0944   2.1342
22.6597    0.0787   1.0187   0.1221   1.1381
22.0744    0.0570   1.1046   0.0917   2.2090
22.0512    0.0573   0.7874   0.0922   2.2015
22.5691    0.0716   0.9100   0.1124   1.1829
22.8097    0.0774   0.9542   0.1203   1.1456
22.3698    0.0650   1.0527   0.1032   2.0819
22.2287    0.0616   1.1628   0.0983   2.1118
21.6709    0.0436   0.8398   0.0716   2.4555
22.2176    0.0589   0.9714   0.0944   1.2875
21.8945    0.0490   0.9159   0.0799   2.3285
21.6361    0.0429   0.9877   0.0706   2.4779
22.0622    0.0555   1.0124   0.0895   2.1865
22.4622    0.0675   1.0139   0.1067   1.2128
21.8687    0.0486   0.8332   0.0793   2.3136
22.2071    0.0574   0.8851   0.0923   1.3025
22.5393    0.0665   1.0649   0.1053   1.2203
21.8194    0.0502   0.9120   0.0817   2.2986
22.1729    0.0589   0.7531   0.0944   1.2875
22.0130    0.0524   0.8323   0.0849   2.2388
