#mag    e_mag    col1   e_col1    m_ini
22.3061    0.0760   0.9123   0.1209   1.8665
22.5909    0.0858   1.3008   0.1345   1.7917
22.0945    0.0694   0.9018   0.1117   1.9242
22.6898    0.0872   0.6659   0.1363   1.0344
21.9787    0.0629   0.5644   0.1024   1.9726
22.0541    0.0635   0.9502   0.1033   2.0039
21.8883    0.0586   0.7798   0.0963   2.0601
22.1632    0.0714   0.9243   0.1145   1.9026
22.4245    0.0816   0.6414   0.1287   1.0602
21.5644    0.0508   0.8108   0.0848   2.1416
21.7642    0.0547   0.7196   0.0905   2.0475
22.0683    0.0622   0.6961   0.1015   1.1721
22.2628    0.0712   0.9628   0.1143   1.1149
21.8099    0.0592   0.6402   0.0971   1.1937
21.6239    0.0498   0.7235   0.0834   2.1330
21.5210    0.0472   0.6920   0.0794   2.1435
21.7743    0.0514   0.6994   0.0856   1.2586
21.5714    0.0484   0.4847   0.0812   1.2874
21.2728    0.0422   0.6935   0.0719   2.2713
20.8746    0.0336   0.5762   0.0585   2.5027
21.6610    0.0555   0.5794   0.0918   1.2225
21.4446    0.0480   0.7156   0.0807   2.1632
21.4985    0.0468   0.5475   0.0788   1.3033
20.9824    0.0347   0.5305   0.0602   2.4656
21.4391    0.0458   0.5737   0.0773   1.3140
21.1595    0.0388   0.5723   0.0666   2.3286
20.5936    0.0280   0.4335   0.0495   2.6635
21.3170    0.0441   0.5875   0.0747   1.3335
21.1358    0.0382   0.3913   0.0658   1.4093
20.8907    0.0327   0.3191   0.0571   1.5003
21.1139    0.0376   0.5116   0.0648   1.4189
20.9037    0.0337   0.4739   0.0587   2.4149
20.8751    0.0342   0.2533   0.0595   1.4737
20.7411    0.0296   0.2901   0.0522   1.5645
20.6892    0.0293   0.3036   0.0517   1.5715
20.0694    0.0198   0.2522   0.0359   3.0089
20.3346    0.0232   0.3321   0.0417   2.8295
19.6911    0.0141   0.1553   0.0261   3.3854
20.4804    0.0262   0.1180   0.0467   1.6445
20.6267    0.0276   0.1472   0.0489   1.6104
19.8300    0.0160   0.2282   0.0294   3.2431
20.1803    0.0212   0.1068   0.0384   1.7827
20.2959    0.0228   0.1207   0.0410   1.7376
20.3011    0.0228   0.1231   0.0410   1.7376
19.3135    0.0104   0.0070   0.0194   3.6985
19.9971    0.0182   0.0875   0.0332   1.8799
20.1541    0.0205   0.0678   0.0372   1.8054
19.2833    0.0104   0.0571   0.0195   3.6738
19.7311    0.0152  -0.0238   0.0280   1.9807
19.2566    0.0100   0.0841   0.0187   3.5810
19.2427    0.0099   0.0659   0.0186   3.6034
18.8233    0.0063   0.0298   0.0119   3.9460
19.3433    0.0109   0.0146   0.0204   2.1306
18.6188    0.0047   0.0222   0.0089   4.1547
18.9063    0.0069   0.0188   0.0130   2.2708
18.5058    0.0040   0.0828   0.0075   2.3634
17.8545    0.0003   0.0558   0.0001   4.6827
17.7732   -0.0001   1.1538  -0.0007   4.4046
17.5881   -0.0009   1.5520  -0.0025   2.5360
