#mag    e_mag    col1   e_col1    m_ini
21.3775    0.0971   0.5652   0.1287   2.5015
21.5822    0.1036   0.5633   0.1365   2.4389
21.9284    0.1429   0.4830   0.1826   1.2597
21.4690    0.1017   0.3295   0.1342   2.4568
21.5951    0.1017   0.7707   0.1342   2.4568
22.0382    0.1296   0.5647   0.1672   1.3133
22.3400    0.1506   0.8121   0.1916   1.2329
21.5769    0.0980   0.5617   0.1298   2.4925
22.1572    0.1316   0.7424   0.1695   1.3044
21.4981    0.0946   0.5252   0.1258   2.5283
22.0312    0.1360   0.6707   0.1746   1.2865
22.1639    0.1382   0.3845   0.1772   1.2776
21.5110    0.0953   0.5687   0.1266   2.5193
21.6117    0.1036   0.5964   0.1365   2.4389
21.3990    0.0953   0.4850   0.1266   2.5193
21.6399    0.1017   0.5229   0.1342   2.4568
21.6259    0.1007   0.5269   0.1331   2.4657
21.4115    0.0971   0.3892   0.1287   2.5015
21.4499    0.0971   0.5986   0.1287   2.5015
21.5655    0.1017   0.6308   0.1342   2.4568
22.0981    0.1337   0.4605   0.1720   1.2954
21.2819    0.0940   0.4833   0.1250   2.5372
21.5686    0.1036   0.5193   0.1365   2.4389
21.5107    0.0989   0.3575   0.1309   2.4836
21.3748    0.0971   0.5592   0.1287   2.5015
21.9492    0.1152   0.2490   0.1503   1.3848
21.9340    0.1219   0.2977   0.1581   1.3491
21.6909    0.1238   0.2915   0.1604   1.3401
22.0004    0.1202   0.2946   0.1561   1.3580
20.9009    0.0796   0.4015   0.1076   2.7249
21.1829    0.0779   0.4883   0.1055   2.7518
21.3926    0.0936   0.5782   0.1246   2.5372
21.7936    0.1121   0.2524   0.1466   1.4027
21.8967    0.1276   0.6670   0.1649   1.3222
22.1341    0.1238   0.3673   0.1604   1.3401
21.7039    0.1107   0.1400   0.1449   1.4116
22.2403    0.1276   0.4105   0.1649   1.3222
21.9027    0.1121   0.4243   0.1466   1.4027
21.8122    0.1169   0.2949   0.1523   1.3759
21.4254    0.0864   0.2849   0.1159   2.6177
21.8901    0.1136   0.4247   0.1485   1.3938
21.1483    0.0853   0.5955   0.1145   2.6445
21.3097    0.0945   0.5693   0.1256   2.5283
21.2015    0.0874   0.5353   0.1170   2.6087
21.9250    0.1121   0.1174   0.1466   1.4027
21.1042    0.0880   0.6619   0.1177   2.5998
21.7622    0.1136   0.2461   0.1485   1.3938
21.9652    0.1136   0.0452   0.1485   1.3938
21.4513    0.0945   0.4603   0.1256   2.5283
21.8716    0.1219   0.2515   0.1581   1.3491
21.8806    0.1202   0.3676   0.1561   1.3580
21.1466    0.0803   0.2656   0.1084   2.7160
21.8624    0.1169   0.3262   0.1523   1.3759
21.4344    0.0872   0.5675   0.1168   2.6087
21.2973    0.0866   0.2976   0.1161   2.6266
21.6794    0.1121   0.7588   0.1466   1.4027
21.0328    0.0779   0.2867   0.1055   2.7518
21.2356    0.0864   0.4154   0.1159   2.6177
21.1247    0.0808   0.5901   0.1091   2.6892
21.5787    0.1025   0.2375   0.1353   1.4653
20.8265    0.0688   0.1569   0.0943   2.9216
20.9464    0.0710   0.3276   0.0970   2.8769
21.1188    0.0802   0.2565   0.1083   2.6981
21.2630    0.0843   0.2441   0.1132   2.6445
20.8595    0.0706   0.2440   0.0964   2.8859
20.8805    0.0688   0.2756   0.0943   2.9216
21.3035    0.0843   0.3257   0.1132   2.6445
21.0090    0.0739   0.2963   0.1006   2.8143
21.6223    0.1038   0.2344   0.1367   1.4563
21.5998    0.1064   0.2402   0.1399   1.4385
21.4941    0.1038   0.4513   0.1367   1.4563
21.1449    0.0795   0.4133   0.1075   2.7071
21.6948    0.1050   0.1205   0.1383   1.4474
21.1682    0.0808   0.4405   0.1091   2.6892
21.1627    0.0818   0.2263   0.1102   2.6803
21.0474    0.0749   0.4085   0.1018   2.7965
21.2140    0.0821   0.2913   0.1107   2.6713
20.7631    0.0688   0.4024   0.0943   2.9216
21.3338    0.0843   0.2765   0.1132   2.6445
21.0758    0.0782   0.3450   0.1058   2.7428
21.0652    0.0815   0.3143   0.1099   2.6803
21.2261    0.0832   0.3168   0.1119   2.6624
20.9693    0.0741   0.1698   0.1008   2.8143
20.9693    0.0779   0.3122   0.1054   2.7518
21.5617    0.1092   0.1312   0.1432   1.4206
21.1003    0.0804   0.4313   0.1085   2.7071
21.2095    0.0815   0.3109   0.1099   2.6803
21.8905    0.1107   0.3380   0.1449   1.4116
21.1569    0.0741   0.3179   0.1009   2.8054
20.9764    0.0735   0.3194   0.1001   2.8054
21.1018    0.0772   0.2497   0.1046   2.7428
