#mag    e_mag    col1   e_col1    m_ini
22.4280    0.0558   1.0396   0.0819   2.0875
22.3058    0.0540   1.1185   0.0798   2.1020
22.6607    0.0623   0.8813   0.0896   1.1768
22.2617    0.0496   0.9956   0.0744   2.1512
21.9007    0.0394   1.0112   0.0616   2.2694
21.4630    0.0262   0.8956   0.0432   2.5301
21.9535    0.0383   0.9867   0.0601   2.2656
22.2291    0.0460   0.7701   0.0699   1.2686
22.0045    0.0387   1.0155   0.0606   2.2586
21.9400    0.0372   0.7797   0.0586   2.2945
21.8110    0.0346   0.8899   0.0551   2.3414
21.5039    0.0267   0.7977   0.0440   2.5160
21.4329    0.0251   0.7661   0.0416   2.5359
22.0326    0.0406   0.8389   0.0631   1.3097
21.8716    0.0364   0.7096   0.0576   1.3480
21.5989    0.0285   0.8277   0.0465   2.3959
21.7520    0.0302   0.8100   0.0490   2.3994
21.5906    0.0297   0.8429   0.0483   2.4139
21.8942    0.0378   0.8373   0.0594   1.3349
21.4935    0.0267   0.7355   0.0440   2.4981
21.6210    0.0312   0.7936   0.0504   2.3389
21.5476    0.0279   0.6764   0.0458   1.4530
20.8989    0.0175   0.6392   0.0296   2.8424
21.3648    0.0246   0.7049   0.0408   2.4751
21.3580    0.0245   0.7313   0.0407   2.5093
21.0108    0.0195   0.6752   0.0329   2.7195
21.6648    0.0305   0.7178   0.0494   1.4169
21.2360    0.0222   0.6812   0.0372   2.5697
21.2806    0.0230   0.5907   0.0384   1.5394
21.3108    0.0234   0.5220   0.0389   1.5328
21.2141    0.0225   0.5227   0.0376   1.5502
20.8016    0.0166   0.6321   0.0280   2.8745
21.0124    0.0190   0.5969   0.0321   2.7026
21.0320    0.0195   0.5926   0.0328   2.6539
20.8158    0.0168   0.4907   0.0283   1.6942
20.9463    0.0180   0.4369   0.0305   1.6578
20.0884    0.0107   0.4343   0.0173   3.3710
20.4534    0.0130   0.5342   0.0217   3.1154
20.9449    0.0180   0.4950   0.0305   1.6578
20.1605    0.0110   0.4594   0.0179   3.2497
20.7076    0.0155   0.3824   0.0262   1.7330
20.4289    0.0129   0.5258   0.0215   3.0520
20.5902    0.0145   0.4119   0.0243   1.7689
20.7988    0.0165   0.4537   0.0279   1.7026
20.3388    0.0122   0.3919   0.0202   1.8524
20.2060    0.0115   0.4217   0.0188   1.8820
20.3838    0.0127   0.3910   0.0211   1.8333
19.6460    0.0085   0.4091   0.0126   3.6365
19.8190    0.0092   0.4742   0.0142   3.3368
19.7945    0.0091   0.4897   0.0140   1.9893
19.7489    0.0089   0.4338   0.0136   3.4687
19.5004    0.0079   0.4248   0.0113   3.7111
19.2025    0.0070   0.5976   0.0091   3.7134
19.4161    0.0076   0.5843   0.0106   2.0707
19.4418    0.0076   0.6109   0.0108   2.0675
19.2657    0.0071   1.8392   0.0095   2.1165
18.5017    0.0054   1.8431   0.0052   4.2435
18.8707    0.0061   1.1788   0.0070   4.0186
18.6374    0.0056   1.9134   0.0058   2.2367
18.2565    0.0051   1.3303   0.0042   4.2731
