#ID x y mag e_mag col1 e_col1 memb_prob sel
4977     972.913000 941.587000  19.7510   0.0190   0.1160   0.0210   1.0000      1
4232     866.328000 824.446000  19.6680   0.0200   0.2050   0.0230   1.0000      1
5097     861.768000 959.803000  19.6720   0.0250   0.0730   0.0270   1.0000      1
5045     849.935000 952.096000  19.6210   0.0250   0.2430   0.0290   1.0000      1
5429     1026.688000 1015.841000  19.5570   0.0260   0.0580   0.0260   1.0000      1
4397     985.026000 852.275000  19.6520   0.0260   0.1940   0.0280   1.0000      1
5474     1010.354000 1023.124000  19.7680   0.0210   0.1720   0.0250   0.9990      1
5040     867.365000 951.918000  19.7700   0.0290   0.1520   0.0320   0.9990      1
5465     941.508000 1020.841000  20.5170   0.0230   0.2590   0.0300   0.9890      1
4443     796.361000 859.374000  20.5310   0.0300   0.2650   0.0350   0.9880      1
4843     786.226000 924.104000  20.5540   0.0400   0.2410   0.0440   0.9770      1
5544     992.641000 1034.403000  18.2420   0.0550   1.1770   0.0560   0.9620      1
4237     955.664000 825.419000  20.5560   0.0330   0.1630   0.0390   0.9610      1
5385     928.850000 1008.486000  20.0700   0.0210   0.2240   0.0270   0.9600      1
4370     897.891000 848.013000  19.3590   0.0270   0.1800   0.0280   0.9600      1
5508     928.252000 1029.256000  19.8400   0.0250   0.1890   0.0280   0.9570      1
4072     903.246000 797.074000  20.4890   0.0430   0.2620   0.0500   0.9570      1
4655     930.526000 897.166000  19.3800   0.0220   0.2040   0.0250   0.9560      1
5202     1049.046000 979.226000  18.3700   0.0260   1.1720   0.0280   0.9560      1
5243     1038.526000 984.986000  18.3940   0.0250   1.2240   0.0270   0.9550      1
5413     1057.225000 1013.654000  20.5320   0.0340   0.3560   0.0410   0.9510      1
4636     813.639000 894.090000  20.1070   0.0320   0.2300   0.0350   0.9460      1
4761     923.380000 914.053000  18.7170   0.0220   0.9540   0.0240   0.9440      1
4980     1026.375000 941.972000  20.4880   0.0330   0.2080   0.0380   0.9430      1
4794     965.476000 918.317000  18.3490   0.0520   1.2800   0.0530   0.9390      1
5290     973.988000 993.177000  20.5880   0.0450   0.1500   0.0500   0.9310      1
4722     791.669000 908.671000  20.5240   0.0410   0.1520   0.0440   0.9290      1
4997     985.307000 945.432000  19.2980   0.0230   0.6760   0.0260   0.9260      1
5299     869.401000 994.164000  17.5320   0.0340   2.9880   0.0380   0.9260      1
5143     915.750000 968.880000  18.2300   0.0500   1.3560   0.0510   0.9210      1
4208     838.784000 821.310000  20.5700   0.0370   0.1160   0.0400   0.9190      1
4502     820.730000 870.312000  17.6090   0.0450   2.8550   0.0480   0.9180      1
4981     1043.579000 942.137000  18.8530   0.0250   0.7950   0.0290   0.9130      1
5161     919.363000 972.823000  19.8600   0.0350   0.2670   0.0380   0.9120      1
4937     973.297000 936.050000  19.8800   0.0220   0.2950   0.0260   0.9100      1
3941     972.509000 772.341000  18.2400   0.0570   1.3900   0.0580   0.9100      1
4499     939.175000 869.123000  18.4130   0.0430   1.3370   0.0440   0.9040      1
4173     946.399000 815.739000  18.1990   0.0570   1.4230   0.0580   0.9040      1
4766     849.056000 915.058000  19.9790   0.0370   0.1720   0.0400   0.9010      1
4847     983.675000 924.603000  18.6490   0.0280   1.0100   0.0300   0.8960      1
5535     959.859000 1032.997000  19.9560   0.0290   0.1160   0.0310   0.8840      1
4316     953.193000 840.065000  20.2450   0.0260   0.2350   0.0300   0.8820      1
