#mag    e_mag    col1   e_col1    m_ini
21.5569    0.1096   0.5022   0.1422   2.5053
21.5381    0.1090   0.4328   0.1416   2.5099
21.5843    0.1071   0.6035   0.1396   2.5259
21.3898    0.0993   0.5008   0.1312   2.5972
21.1120    0.0993   0.5595   0.1312   2.5972
21.1241    0.0965   0.3349   0.1282   2.6245
21.9461    0.1323   0.4254   0.1663   1.3796
21.3650    0.0974   0.6008   0.1291   2.6177
21.2797    0.0950   0.5548   0.1265   2.6445
21.3463    0.0959   0.5538   0.1274   2.6314
21.3799    0.1007   0.5245   0.1327   2.5835
21.3772    0.0972   0.3900   0.1289   2.6177
21.4159    0.0965   0.2070   0.1282   2.6245
21.2903    0.0963   0.5360   0.1279   2.6308
21.1570    0.0926   0.2271   0.1239   2.6656
21.2805    0.0882   0.4626   0.1191   2.7318
21.7378    0.1156   0.3368   0.1487   1.4616
21.0381    0.0878   0.2210   0.1186   2.7203
21.0323    0.0867   0.4809   0.1175   2.7523
21.5423    0.1110   0.2484   0.1438   1.4890
21.8422    0.1248   0.6620   0.1584   1.4138
21.5049    0.1207   0.5485   0.1541   1.4343
20.9991    0.0851   0.5364   0.1157   2.7797
21.1433    0.0907   0.5201   0.1218   2.6861
20.8940    0.0788   0.1241   0.1087   2.8754
21.6680    0.1194   0.2595   0.1527   1.4411
20.8578    0.0817   0.3254   0.1120   2.8023
20.9238    0.0771   0.4342   0.1069   2.9028
21.3996    0.1042   0.3526   0.1364   1.5369
21.4372    0.1051   0.0773   0.1374   1.5300
20.7456    0.0812   0.1925   0.1114   2.8092
21.5311    0.1069   0.1984   0.1394   1.5163
21.2397    0.0861   0.3228   0.1168   2.7408
20.9497    0.0822   0.3431   0.1125   2.7955
20.9781    0.0823   0.4420   0.1126   2.8063
20.9989    0.0812   0.0852   0.1114   2.8092
21.4174    0.0990   0.2083   0.1308   1.5779
20.7447    0.0769   0.3895   0.1067   2.9096
21.0123    0.0757   0.4107   0.1054   2.9301
21.5191    0.1051   0.0756   0.1374   1.5300
