#mag    e_mag    col1   e_col1    m_ini
20.8680    0.0968   0.7007   0.1718   2.7196
20.7523    0.0954   0.4517   0.1703   2.7324
20.7749    0.0838   0.2059   0.1573   2.8585
20.6654    0.0913   0.4288   0.1658   2.7696
20.4657    0.0843   0.6732   0.1579   2.8521
20.6235    0.0846   0.4532   0.1582   2.8361
20.7823    0.0901   0.4828   0.1645   2.7814
20.2093    0.0681   0.4402   0.1385   3.0807
20.2248    0.0657   0.3560   0.1354   3.1224
20.3336    0.0785   0.2862   0.1511   2.9211
20.5600    0.0758   0.5457   0.1480   2.9314
20.3128    0.0706   0.3123   0.1415   3.0315
20.1864    0.0650   0.2106   0.1345   3.1335
20.4324    0.0764   0.3001   0.1486   2.9255
20.1941    0.0685   0.1543   0.1390   3.0722
20.2562    0.0724   0.3668   0.1437   3.0124
20.0889    0.0657   0.0966   0.1354   3.1222
20.4377    0.0769   0.4743   0.1492   2.9199
20.2364    0.0686   0.4014   0.1390   3.0728
20.1149    0.0615   0.2112   0.1299   3.1985
20.6401    0.0873   0.2743   0.1613   1.6782
20.1562    0.0643   0.1901   0.1336   3.1437
20.1605    0.0632   0.3320   0.1322   3.1619
20.2898    0.0688   0.0653   0.1393   3.0179
20.3425    0.0700   0.4313   0.1408   3.0266
20.3275    0.0662   0.4713   0.1361   3.1067
20.3885    0.0733   0.0185   0.1449   2.9609
20.7045    0.0900   0.2313   0.1643   1.6590
20.2891    0.0723   0.2006   0.1437   2.9731
20.3196    0.0653   0.1952   0.1349   3.0898
20.2482    0.0658   0.7207   0.1355   3.1101
20.1572    0.0608   0.2061   0.1291   3.2000
20.2586    0.0693   0.4647   0.1399   3.0115
20.0364    0.0593   0.3812   0.1271   3.2374
20.1524    0.0651   0.3970   0.1346   3.0663
20.0009    0.0598   0.2436   0.1277   3.2043
19.8737    0.0526   0.1513   0.1179   3.3905
20.2620    0.0717  -0.0886   0.1430   1.8049
19.8353    0.0525   0.1507   0.1177   3.4000
19.6916    0.0491   0.1287   0.1128   3.4893
19.9098    0.0579   0.3305   0.1252   3.2395
19.8887    0.0524   0.1857   0.1176   3.3964
20.5153    0.0773  -0.0181   0.1497   1.7566
19.6453    0.0471   0.0548   0.1099   3.5458
20.0004    0.0558   0.2953   0.1223   3.2864
20.5595    0.0783   0.0632   0.1509   1.7478
20.0108    0.0577   0.4090   0.1249   3.2530
19.9813    0.0584   0.1449   0.1259   3.2541
19.8802    0.0531   0.2867   0.1185   3.3635
20.4793    0.0721   0.2837   0.1435   1.8012
20.0251    0.0616   0.1428   0.1301   3.1135
20.4282    0.0734   0.1461   0.1450   1.7900
19.9338    0.0552   0.0790   0.1214   3.3326
19.8881    0.0552   0.0915   0.1215   3.3014
20.4529    0.0758  -0.0462   0.1479   1.7692
19.9239    0.0538   0.2372   0.1195   3.3568
20.4797    0.0807   0.2299   0.1537   1.7284
19.7218    0.0491  -0.0226   0.1128   3.4813
19.8165    0.0510   0.2309   0.1155   3.3968
20.0182    0.0564   0.3593   0.1232   3.2334
19.5659    0.0449   0.1142   0.1067   3.5850
20.0720    0.0620   0.2771   0.1307   1.9004
20.0697    0.0632  -0.0596   0.1322   1.8886
19.4670    0.0407   0.0826   0.1001   3.7446
20.0175    0.0574   0.1303   0.1245   3.1931
20.2116    0.0650   0.2483   0.1346   1.8696
19.7361    0.0497   0.2564   0.1137   3.3945
20.1805    0.0667   0.2047   0.1367   1.8529
19.8017    0.0517   0.3126   0.1165   3.3677
19.7599    0.0470   0.0783   0.1098   3.5049
19.9335    0.0552   0.2044   0.1215   3.2239
19.9218    0.0545   0.0804   0.1205   3.2204
19.5511    0.0426   0.2184   0.1031   3.6802
19.5566    0.0443   0.1693   0.1057   3.6126
19.7289    0.0490   0.0169   0.1127   3.4336
20.2318    0.0645   0.1475   0.1339   1.8752
20.1956    0.0678  -0.0432   0.1381   1.8418
19.7725    0.0466  -0.1216   0.1091   3.5225
20.2410    0.0667   0.1724   0.1367   1.8529
19.7838    0.0500   0.4462   0.1142   3.4160
19.8206    0.0511   0.1893   0.1157   3.3430
19.7709    0.0503   0.2246   0.1145   3.3760
20.0312    0.0582   0.1865   0.1255   3.1958
20.1665    0.0698   0.4261   0.1405   1.8233
19.5683    0.0455   0.0683   0.1075   3.5896
19.8620    0.0545   0.0795   0.1205   3.2713
20.0445    0.0580   0.1166   0.1253   3.1739
19.9817    0.0564   0.3007   0.1231   3.2233
20.1141    0.0628   0.1181   0.1316   1.8929
20.3365    0.0702   0.0540   0.1411   1.8187
19.3391    0.0372   0.2190   0.0944   3.8543
19.1947    0.0364   0.1319   0.0931   3.8956
19.9386    0.0529   0.1144   0.1183   2.0023
19.3034    0.0372   0.2186   0.0944   3.8470
20.1221    0.0603   0.1150   0.1284   1.9191
19.6930    0.0472  -0.0091   0.1100   3.4874
19.3934    0.0396   0.0193   0.0984   3.7579
19.6812    0.0463   0.1081   0.1087   3.4337
19.3933    0.0398   0.1236   0.0986   3.7757
19.5657    0.0453   0.0739   0.1073   3.5156
19.2760    0.0380   0.2063   0.0958   3.8118
20.1276    0.0598   0.1489   0.1277   1.9246
19.7589    0.0475   0.0243   0.1105   3.3719
19.8243    0.0527  -0.0996   0.1180   2.0045
19.5464    0.0426   0.1443   0.1031   3.5944
19.5471    0.0445   0.1267   0.1060   3.4684
20.0332    0.0579   0.1680   0.1252   1.9447
19.4378    0.0406   0.3115   0.1000   3.6869
19.8932    0.0541   0.0398   0.1200   1.9879
19.4428    0.0419   0.1723   0.1019   3.6857
19.9009    0.0556   0.0024   0.1221   1.9705
19.7353    0.0496  -0.0129   0.1136   3.3648
20.0701    0.0583   0.1627   0.1257   1.9406
19.4895    0.0415   0.2140   0.1014   3.6597
19.6558    0.0448   0.0306   0.1065   3.5569
19.9426    0.0549   0.0803   0.1210   1.9792
19.4457    0.0412   0.1825   0.1009   3.7203
19.9948    0.0588   0.0054   0.1263   1.9353
19.8362    0.0529  -0.0423   0.1183   2.0023
20.0049    0.0549   0.0819   0.1210   1.9792
19.4219    0.0410   0.0721   0.1005   3.7286
20.0485    0.0593   0.1871   0.1270   1.9299
19.4538    0.0402   0.0218   0.0993   3.7440
19.0805    0.0331   0.0319   0.0876   4.0199
19.5403    0.0430   0.0017   0.1037   3.6423
19.5617    0.0440   0.0616   0.1052   3.5565
20.0039    0.0576   0.2318   0.1247   1.9488
19.9336    0.0588   0.1527   0.1263   1.9353
19.9282    0.0549   0.2691   0.1210   1.9792
19.9197    0.0541  -0.0335   0.1200   1.9879
19.6515    0.0460  -0.0348   0.1082   2.0869
19.1874    0.0348   0.0695   0.0905   3.9371
19.2316    0.0370   0.0155   0.0941   3.8407
19.7966    0.0512   0.3276   0.1158   2.0227
19.7826    0.0489   0.1246   0.1126   2.0503
19.1101    0.0346   0.0021   0.0901   3.9453
19.5743    0.0447   0.1099   0.1064   2.1020
19.2405    0.0362   0.0124   0.0928   3.8619
19.2785    0.0386   0.1204   0.0968   3.7262
19.7294    0.0515  -0.0178   0.1163   2.0184
19.6551    0.0466  -0.1171   0.1092   2.0782
19.6699    0.0484   0.0681   0.1119   2.0565
19.2030    0.0353  -0.0683   0.0912   3.8418
19.6484    0.0466   0.0734   0.1092   2.0782
19.2580    0.0378  -0.0958   0.0955   3.8057
18.9771    0.0305   0.0466   0.0830   4.1199
19.6709    0.0460   0.1649   0.1082   2.0869
19.3952    0.0385   0.1925   0.0967   3.7197
19.5161    0.0456   0.0497   0.1077   2.0907
19.8113    0.0501   0.2425   0.1143   2.0354
19.0185    0.0319   0.1560   0.0854   4.0652
19.7466    0.0494  -0.0928   0.1133   2.0442
18.9892    0.0315   0.0854   0.0848   4.0748
19.2293    0.0361   0.1234   0.0926   3.7992
19.1616    0.0352   0.0431   0.0911   3.9338
19.8827    0.0515   0.0175   0.1163   2.0184
19.3237    0.0384   0.2629   0.0965   3.6304
19.6410    0.0463  -0.1192   0.1087   2.0825
19.2572    0.0367  -0.0441   0.0936   3.8671
19.1334    0.0334  -0.0339   0.0881   4.0012
19.3699    0.0374   0.2462   0.0947   3.8184
19.7583    0.0505  -0.0016   0.1148   2.0311
19.7571    0.0484   0.1272   0.1119   2.0565
19.3541    0.0381  -0.0565   0.0959   3.7848
19.7363    0.0484  -0.0406   0.1119   2.0565
19.7972    0.0505   0.0628   0.1148   2.0311
19.4158    0.0412   0.1962   0.1009   3.5279
19.8108    0.0523  -0.0467   0.1174   2.0100
19.5158    0.0443  -0.2259   0.1057   2.1071
