#ID x y mag e_mag col1 e_col1 memb_prob sel
107975   2497.462000 2706.760000  19.0670   0.0080   2.2360   0.0170   0.6150      1
109592   2660.293000 2896.004000  19.0700   0.0070   2.2730   0.0180   0.6110      1
109194   2624.787000 2849.123000  19.0590   0.0090   2.2200   0.0200   0.6060      1
107808   2481.375000 2877.664000  19.0820   0.0070   2.2940   0.0170   0.5940      1
108921   2597.208000 2912.826000  19.0660   0.0070   2.1870   0.0170   0.5330      1
110048   2703.229000 2862.558000  19.0310   0.0080   2.2100   0.0180   0.5220      1
108809   2586.755000 2927.278000  19.0510   0.0080   2.1830   0.0150   0.5200      1
109166   2621.805000 2920.740000  19.1280   0.0080   2.2980   0.0190   0.5180      1
109401   2643.070000 3001.152000  19.1320   0.0090   2.2870   0.0180   0.5110      1
107654   2466.653000 2932.116000  19.0530   0.0080   2.1770   0.0160   0.5000      1
108855   2591.824000 2933.018000  19.0160   0.0100   2.2410   0.0160   0.4900      1
108629   2568.561000 2950.118000  19.0920   0.0100   2.1770   0.0340   0.4870      1
110325   2726.661000 2823.248000  19.1300   0.0070   2.3350   0.0220   0.4720      1
110876   2777.407000 2870.900000  19.1050   0.0100   2.1230   0.0200   0.4720      1
110609   2753.233000 2861.753000  19.0860   0.0080   2.1300   0.0230   0.4570      1
108865   2592.851000 2967.736000  19.1150   0.0090   2.1430   0.0170   0.4560      1
108740   2579.696000 2773.250000  19.2360   0.0100   1.8720   0.0220   0.4440      1
109712   2671.493000 2613.697000  19.0860   0.0090   2.1140   0.0190   0.4420      1
110937   2782.257000 2908.462000  19.2280   0.0100   1.9270   0.0190   0.4410      1
110808   2771.327000 2848.454000  19.2280   0.0080   1.8740   0.0170   0.4380      1
107948   2495.133000 2957.292000  19.1270   0.0070   2.1870   0.0170   0.4350      1
109106   2616.070000 3046.877000  19.0890   0.0130   2.1250   0.0520   0.4350      1
109383   2641.514000 2915.950000  19.2670   0.0110   1.9410   0.0220   0.4290      1
109082   2613.840000 2629.647000  19.1540   0.0090   2.2390   0.0180   0.4240      1
