#mag    e_mag    col1   e_col1    m_ini
20.7295    0.0194   1.3176   0.0442   3.1743
21.1037    0.0255   1.2742   0.0568   1.7034
20.1992    0.0144   0.5890   0.0321   1.8873
20.5018    0.0170   0.5841   0.0388   1.9586
19.7366    0.0114   0.5023   0.0236   4.0504
20.2231    0.0143   0.2530   0.0319   2.1682
20.2320    0.0144   0.3064   0.0322   2.1330
19.3591    0.0098   0.1600   0.0180   4.8196
20.1903    0.0141   0.1322   0.0313   2.3231
19.3477    0.0098   0.3639   0.0180   4.3841
19.0362    0.0088   0.0715   0.0144   5.4436
19.5447    0.0104  -0.0267   0.0204   3.0292
18.7314    0.0081  -0.0391   0.0114   6.0969
18.2911    0.0074  -0.1403   0.0079   7.4033
18.6201    0.0079  -0.2108   0.0104   4.4239
17.5382    0.0068  -0.2927   0.0038  10.1158
16.8608    0.0065  -0.5141   0.0013   8.9761
