#mag    e_mag    col1   e_col1    m_ini
23.0162    0.0807   1.1677   0.1083   1.9882
22.6406    0.0678   1.1896   0.0924   2.1165
23.0243    0.0827   1.0427   0.1108   1.9752
22.7076    0.0720   1.0434   0.0976   2.0755
23.1769    0.0878   1.3491   0.1170   1.9422
22.5148    0.0640   1.0164   0.0876   2.1562
22.3475    0.0548   0.9324   0.0758   2.2659
22.4754    0.0636   1.1394   0.0870   2.1109
22.6844    0.0719   0.8209   0.0974   1.1937
22.5915    0.0660   0.9966   0.0901   2.0919
22.4262    0.0597   0.9605   0.0821   2.2038
22.2960    0.0594   0.9813   0.0818   2.2085
22.8989    0.0758   0.9614   0.1023   1.1735
22.1428    0.0492   0.8649   0.0686   2.3285
21.9958    0.0463   0.8253   0.0649   2.3866
22.4872    0.0608   0.7025   0.0835   1.2606
21.8014    0.0428   0.7899   0.0602   2.4516
21.8939    0.0440   0.8441   0.0618   2.3970
21.8926    0.0448   0.8161   0.0629   2.4144
22.0081    0.0485   0.8372   0.0677   2.3522
22.1772    0.0507   0.7669   0.0705   2.2243
22.0004    0.0461   0.8537   0.0646   2.3494
21.7561    0.0405   0.8488   0.0572   2.4693
21.9621    0.0456   0.7652   0.0639   1.3861
22.3035    0.0553   0.7017   0.0764   1.3002
22.1743    0.0513   0.7590   0.0713   1.3332
22.3238    0.0544   0.6568   0.0754   1.3068
22.2099    0.0536   0.7454   0.0743   1.3134
21.3939    0.0325   0.7835   0.0464   2.6730
21.7235    0.0389   0.7848   0.0550   2.4567
21.9557    0.0450   0.7065   0.0631   1.3927
21.9898    0.0476   0.6178   0.0665   1.3662
22.1979    0.0520   0.7466   0.0723   1.3266
21.2250    0.0283   0.5792   0.0406   2.7716
21.1961    0.0295   0.6881   0.0422   2.7517
21.3070    0.0315   0.6434   0.0451   2.6927
21.6590    0.0386   0.5794   0.0546   1.4668
21.4235    0.0337   0.7349   0.0480   2.5712
21.2607    0.0306   0.6928   0.0438   2.7180
21.1081    0.0272   0.6109   0.0391   2.8264
21.1486    0.0283   0.5727   0.0406   2.7716
21.1706    0.0287   0.5899   0.0412   2.7589
20.9920    0.0255   0.6194   0.0368   2.8878
21.6116    0.0363   0.6130   0.0516   1.4963
21.6639    0.0395   0.5254   0.0558   1.4546
21.6756    0.0377   0.8054   0.0535   2.4714
21.9276    0.0440   0.6301   0.0618   1.4027
21.6362    0.0395   0.5312   0.0558   1.4546
21.5363    0.0358   0.5555   0.0509   1.5040
20.9733    0.0255   0.6221   0.0367   2.8835
21.0492    0.0273   0.6041   0.0393   2.7649
20.7485    0.0220   0.4786   0.0318   3.0318
21.4642    0.0336   0.4776   0.0479   1.5370
21.5127    0.0353   0.5544   0.0503   1.5106
21.1218    0.0279   0.5195   0.0401   2.7166
20.8186    0.0234   0.5216   0.0338   2.9648
20.9785    0.0251   0.5033   0.0362   2.8645
20.7775    0.0224   0.5232   0.0324   3.0056
21.0752    0.0268   0.6111   0.0385   2.8306
21.0230    0.0255   0.5582   0.0367   2.8835
21.2549    0.0301   0.5141   0.0431   1.5948
20.6083    0.0201   0.4884   0.0291   3.1192
21.0289    0.0258   0.3660   0.0371   1.6778
20.2779    0.0162   0.4360   0.0234   3.3392
20.5516    0.0195   0.4641   0.0282   3.1284
20.6984    0.0211   0.4830   0.0305   2.9991
20.8753    0.0239   0.4937   0.0345   2.8574
20.6879    0.0211   0.5172   0.0305   3.0349
20.5611    0.0195   0.4698   0.0282   3.1504
20.3175    0.0167   0.4669   0.0241   3.3121
20.4841    0.0182   0.4486   0.0264   3.2082
20.6149    0.0201   0.5143   0.0290   3.1039
20.8345    0.0231   0.4671   0.0333   1.7356
