#mag    e_mag    col1   e_col1    m_ini
23.2654    0.0843   1.1647   0.1288   1.8010
23.1166    0.0831   1.1109   0.1272   1.8092
23.2544    0.0831   1.0966   0.1272   1.8092
23.6507    0.1181   1.1433   0.1730   0.9289
23.1376    0.0776   1.1866   0.1197   1.8483
22.8711    0.0740   0.9754   0.1149   1.8735
23.1190    0.0740   0.9376   0.1149   1.8735
23.1285    0.0792   1.3037   0.1219   1.8369
23.4775    0.0981   1.0290   0.1472   0.9878
22.9556    0.0709   0.7690   0.1106   1.8957
23.0536    0.0730   1.0330   0.1135   1.8809
22.8457    0.0641   0.9463   0.1011   1.9682
23.5787    0.1052   1.0884   0.1564   0.9657
23.5988    0.0959   0.9607   0.1442   0.9952
23.3814    0.0933   0.8584   0.1409   1.0039
23.0029    0.0730   0.9993   0.1135   1.8809
23.5596    0.0981   1.0259   0.1472   0.9878
23.8973    0.1105   1.0554   0.1632   0.9500
22.9373    0.0701   0.8302   0.1095   1.9015
23.0865    0.0751   1.1793   0.1163   1.8662
23.1794    0.0792   1.0197   0.1219   1.8369
23.6939    0.1028   1.1376   0.1532   0.9731
23.1473    0.0802   1.0014   0.1233   1.8294
22.9769    0.0709   0.8504   0.1106   1.8957
23.6797    0.1052   1.2966   0.1564   0.9657
23.2485    0.0808   1.1961   0.1240   1.8255
22.9916    0.0707   0.9372   0.1103   1.9057
23.1850    0.0797   1.2723   0.1226   1.8332
22.8932    0.0751   1.2260   0.1163   1.8662
23.0550    0.0814   1.0746   0.1248   1.8214
23.1150    0.0797   1.0500   0.1226   1.8332
23.3515    0.0981   0.8915   0.1472   0.9878
23.3436    0.0787   1.2032   0.1212   1.8407
23.1316    0.0776   1.0864   0.1197   1.8483
23.2051    0.0781   0.8815   0.1204   1.8445
23.0716    0.0751   1.1139   0.1163   1.8662
22.9832    0.0697   1.0052   0.1089   1.9044
23.1058    0.0751   1.1765   0.1163   1.8662
23.5388    0.1076   1.0015   0.1595   0.9583
22.8545    0.0675   0.9346   0.1059   1.9277
23.6170    0.1028   0.8937   0.1532   0.9731
23.0831    0.0762   1.1061   0.1178   1.8612
22.6951    0.0693   1.0696   0.1084   1.9072
23.2446    0.0819   1.1964   0.1256   1.8173
23.2038    0.0792   1.1171   0.1219   1.8369
23.0855    0.0743   1.0727   0.1152   1.8767
23.0969    0.0776   0.9440   0.1197   1.8483
22.9228    0.0697   0.8856   0.1089   1.9044
22.5662    0.0551   0.8408   0.0884   2.0541
22.6153    0.0592   1.0591   0.0941   1.9836
22.2516    0.0476   0.6694   0.0774   2.1575
23.4098    0.0893   1.0086   0.1355   1.0182
22.7006    0.0597   1.1056   0.0949   1.9792
22.5809    0.0585   1.0322   0.0931   1.9892
23.0345    0.0657   0.8434   0.1033   1.9337
22.8335    0.0637   1.0224   0.1005   1.9488
22.8369    0.0677   1.0983   0.1062   1.9187
22.8056    0.0630   0.9427   0.0996   1.9538
22.7069    0.0620   0.8640   0.0982   1.9785
22.1976    0.0476   0.8059   0.0774   2.1548
22.7451    0.0611   0.8281   0.0968   1.9691
22.6817    0.0571   0.7539   0.0911   2.0004
22.9543    0.0756   0.8613   0.1170   1.0736
23.2261    0.0853   0.7189   0.1302   1.0332
22.6170    0.0597   0.8257   0.0949   1.9792
22.9000    0.0691   0.6927   0.1080   1.1042
23.0925    0.0744   0.7372   0.1154   1.0787
22.5491    0.0552   0.9154   0.0885   2.0614
22.8119    0.0624   0.9772   0.0987   1.9589
22.1704    0.0473   0.7963   0.0769   2.1618
22.7326    0.0650   1.0540   0.1024   1.9387
23.2302    0.0779   0.8304   0.1201   1.0635
22.2559    0.0453   0.8417   0.0740   2.1894
23.0345    0.0735   0.7512   0.1141   1.0831
23.0685    0.0756   0.9593   0.1170   1.0736
22.3439    0.0467   0.7956   0.0761   2.1670
22.6576    0.0637   0.8718   0.1005   1.9488
22.5504    0.0562   0.9411   0.0898   2.0393
22.4294    0.0572   1.0254   0.0914   2.0269
22.7788    0.0630   0.9641   0.0996   1.9538
22.6263    0.0575   0.8825   0.0918   2.0356
22.7334    0.0616   1.0071   0.0975   1.9912
22.5447    0.0551   0.7541   0.0884   2.0518
23.4228    0.0909   0.7897   0.1376   1.0124
22.2050    0.0457   0.7632   0.0747   2.1829
23.1569    0.0756   1.0586   0.1170   1.0736
23.0852    0.0853   0.9507   0.1302   1.0332
22.6104    0.0566   0.8441   0.0904   2.0047
22.5741    0.0569   0.9526   0.0908   2.0428
22.9121    0.0637   0.9432   0.1005   1.9488
23.4137    0.0909   0.8507   0.1376   1.0124
23.4059    0.0853   0.9001   0.1302   1.0332
22.9928    0.0699   0.9193   0.1092   1.0999
