#ID x y mag e_mag col1 e_col1 memb_prob sel
12103    622.895000 804.897000  18.8440   0.0120   1.1940   0.0160   0.4360      1
16005    805.848000 995.071000  18.8450   0.0130   1.1930   0.0180   0.4280      1
17530    878.427000 780.371000  18.8210   0.0170   1.1220   0.0370   0.4280      1
17670    884.824000 866.248000  18.9740   0.0130   1.2670   0.0160   0.4240      1
14586    739.712000 954.454000  18.9940   0.0140   1.2790   0.0160   0.4160      1
22910    1127.958000 885.757000  18.9640   0.0120   1.2610   0.0140   0.4150      1
17762    889.280000 772.128000  18.8470   0.0100   1.2190   0.0130   0.4110      1
20071    997.962000 1006.916000  18.8440   0.0060   1.2260   0.0110   0.4090      1
22502    1108.522000 1074.552000  18.9690   0.0120   1.2800   0.0150   0.4070      1
21505    1063.556000 957.249000  18.9680   0.0130   1.2450   0.0160   0.4010      1
22949    1129.348000 1045.751000  19.0050   0.0100   1.2720   0.0120   0.3990      1
12111    623.371000 1073.757000  18.9760   0.0100   1.2910   0.0160   0.3910      1
16150    812.508000 753.926000  19.0030   0.0100   1.2540   0.0160   0.3880      1
15036    760.977000 720.957000  18.9550   0.0110   1.2660   0.0180   0.3830      1
17585    880.499000 865.911000  18.9800   0.0090   1.2390   0.0170   0.3800      1
12803    655.469000 1023.799000  18.1310   0.0080   1.6650   0.0090   0.3770      1
12705    651.640000 1124.648000  18.9750   0.0070   1.3030   0.0090   0.3710      1
16950    850.403000 1068.087000  18.1220   0.0100   1.6650   0.0120   0.3700      1
17319    867.929000 800.275000  18.9780   0.0120   1.3030   0.0140   0.3690      1
13561    691.504000 1078.437000  20.2050   0.0250   1.1710   0.0310   0.3690      1
15731    793.150000 746.253000  18.8360   0.0160   1.2260   0.0210   0.3640      1
19065    951.985000 965.096000  18.9660   0.0100   1.2980   0.0130   0.3630      1
16497    829.301000 1096.861000  18.8050   0.0200   1.1100   0.0240   0.3610      1
20419    1014.130000 830.687000  18.8090   0.0270   1.1930   0.0310   0.3610      1
18198    909.682000 895.655000  19.0050   0.0120   1.2860   0.0190   0.3600      1
13667    695.911000 907.033000  18.9640   0.0090   1.2990   0.0200   0.3540      1
21682    1071.805000 782.135000  18.8000   0.0090   1.1950   0.0110   0.3520      1
20770    1029.810000 812.008000  19.0510   0.0110   1.3560   0.0130   0.3500      1
20177    1003.081000 972.101000  19.4440   0.0120   1.2390   0.0160   0.3420      1
15077    762.907000 784.404000  20.3390   0.0200   1.1220   0.0300   0.3400      1
16565    832.371000 942.368000  20.3200   0.0120   1.1950   0.0240   0.3370      1
15587    786.092000 723.235000  19.0620   0.0110   1.3450   0.0140   0.3340      1
16702    839.314000 744.127000  18.9460   0.0100   1.2590   0.0130   0.3330      1
15646    788.888000 863.352000  19.0410   0.0110   1.3580   0.0130   0.3300      1
22242    1096.999000 1101.751000  20.2720   0.0170   1.1970   0.0200   0.3300      1
15138    765.177000 689.566000  20.1280   0.0180   1.1750   0.0300   0.3290      1
20012    995.170000 778.844000  20.3350   0.0110   1.1630   0.0290   0.3280      1
21237    1050.242000 1159.962000  19.0470   0.0090   1.3710   0.0100   0.3260      1
21107    1044.673000 716.099000  19.4600   0.0100   1.3870   0.0130   0.3260      1
16127    811.777000 746.286000  20.1620   0.0190   1.1680   0.0360   0.3250      1
23068    1134.665000 840.135000  19.0550   0.0140   1.3270   0.0160   0.3210      1
16157    812.852000 1008.790000  20.2330   0.0140   1.1290   0.0410   0.3210      1
20521    1018.372000 1005.098000  18.1100   0.0090   1.6850   0.0100   0.3190      1
16184    814.245000 736.172000  20.5360   0.0150   0.9120   0.0190   0.3190      1
13584    692.283000 746.700000  19.0080   0.0140   1.3000   0.0170   0.3180      1
22396    1104.373000 824.801000  20.2110   0.0200   1.2280   0.0330   0.3160      1
22917    1128.341000 846.231000  19.0680   0.0120   1.3330   0.0140   0.3130      1
17491    876.392000 1073.464000  20.1800   0.0220   1.1800   0.0460   0.3120      1
18961    947.105000 984.888000  18.8710   0.0100   1.1910   0.0150   0.3100      1
15121    764.517000 1123.811000  19.0400   0.0080   1.3710   0.0110   0.3080      1
11778    606.948000 1055.653000  19.0390   0.0130   1.2060   0.0190   0.3080      1
20220    1004.814000 802.679000  19.4360   0.0150   1.1980   0.0210   0.3070      1
14230    723.983000 811.710000  19.4770   0.0140   1.4110   0.0170   0.3050      1
19092    953.515000 829.875000  19.0680   0.0130   1.3720   0.0160   0.3040      1
17379    870.350000 1037.224000  18.1530   0.0240   1.6860   0.0260   0.3040      1
14574    738.823000 654.046000  18.9270   0.0090   1.3370   0.0100   0.3030      1
21425    1059.694000 853.127000  18.8620   0.0140   1.2220   0.0300   0.3020      1
14817    750.393000 764.585000  18.9120   0.0120   1.3360   0.0170   0.3010      1
18259    913.097000 1117.832000  19.5470   0.0090   1.3720   0.0140   0.2990      1
19175    957.151000 666.291000  18.9010   0.0080   1.3270   0.0100   0.2970      1
