#mag    e_mag    col1   e_col1    m_ini
21.5660    0.0794   0.7006   0.0991   2.2088
21.7867    0.0855   0.9621   0.1055   2.1634
21.7740    0.0815   0.5630   0.1013   2.1895
21.4123    0.0697   0.7918   0.0885   2.2730
22.0255    0.0960   0.5100   0.1164   1.2034
21.3243    0.0664   0.7083   0.0850   2.3206
22.0993    0.1055   0.6228   0.1262   1.1728
21.7447    0.0758   0.8029   0.0952   2.2284
22.1453    0.1005   0.7851   0.1210   1.1886
21.4622    0.0684   0.7402   0.0872   2.3016
20.9139    0.0485   0.5609   0.0646   2.5463
21.3664    0.0636   0.5156   0.0818   2.3210
20.9755    0.0513   0.6876   0.0679   2.5036
21.5982    0.0755   0.3984   0.0948   1.2883
21.0622    0.0517   0.6695   0.0684   2.4891
21.3482    0.0642   0.6477   0.0825   2.3164
21.1577    0.0540   0.6116   0.0710   2.4091
21.0450    0.0513   0.5506   0.0679   2.4620
21.3394    0.0651   0.6501   0.0835   1.3456
20.6417    0.0400   0.4718   0.0545   2.7072
21.1659    0.0580   0.5634   0.0756   1.3928
21.2794    0.0580   0.4037   0.0756   1.3928
20.4802    0.0362   0.5634   0.0498   2.8002
21.0319    0.0532   0.5810   0.0701   2.4169
21.0234    0.0502   0.5255   0.0667   2.4484
20.8373    0.0478   0.5293   0.0638   2.5556
21.1041    0.0532   0.6756   0.0701   2.4169
20.8296    0.0457   0.5779   0.0613   2.5787
20.6186    0.0429   0.5247   0.0580   2.6462
21.4811    0.0638   0.7121   0.0821   1.3534
21.2445    0.0572   0.5844   0.0746   2.3780
20.7770    0.0449   0.6589   0.0604   2.5814
21.4164    0.0691   0.6520   0.0879   1.3223
20.8201    0.0473   0.6442   0.0633   2.5188
21.1793    0.0570   0.4954   0.0745   1.4001
20.7797    0.0462   0.6550   0.0619   2.5752
20.7622    0.0443   0.5769   0.0597   2.5828
20.7581    0.0452   0.3207   0.0607   1.4969
21.0659    0.0497   0.4013   0.0661   1.4570
20.0451    0.0295   0.3972   0.0414   2.9881
20.6760    0.0429   0.4948   0.0580   2.6180
20.3389    0.0349   0.5897   0.0481   2.8333
21.0082    0.0516   0.4180   0.0683   1.4413
20.7742    0.0438   0.4163   0.0591   1.5096
21.0399    0.0508   0.4592   0.0674   1.4479
20.7382    0.0427   0.4282   0.0578   2.5656
20.4023    0.0358   0.4632   0.0493   2.7662
20.4313    0.0374   0.5709   0.0513   2.7507
20.1757    0.0324   0.4535   0.0451   2.8993
20.4476    0.0362   0.4927   0.0498   2.7827
21.1026    0.0538   0.4550   0.0708   1.4239
20.6146    0.0407   0.4924   0.0554   2.5768
20.5523    0.0385   0.5087   0.0527   2.6324
20.3405    0.0347   0.4982   0.0479   2.8286
20.3699    0.0357   0.4854   0.0493   2.7764
20.5077    0.0382   0.4833   0.0523   2.7337
20.8013    0.0471   0.3381   0.0631   1.4793
20.4413    0.0365   0.5268   0.0503   2.7884
20.2068    0.0328   0.4508   0.0456   2.8809
21.0349    0.0532   0.3862   0.0702   1.4286
20.1951    0.0319   0.4568   0.0444   2.9122
20.7766    0.0463   0.3996   0.0620   2.4921
20.4628    0.0356   0.5198   0.0491   2.8135
