# id  x  y  V  eV  BV  eBV m_ini
15390      972.28   963.07    24.34     0.13     0.59     0.16   0.8335
15427     1054.98  1096.57    24.17     0.18     0.60     0.15   0.8340
15438     1004.70  1136.80    24.37     0.16     0.89     0.26   0.8341
15454     1115.53  1071.23    24.10     0.18     0.78     0.24   0.8343
15552      955.53  1044.79    24.29     0.13     0.92     0.23   0.8355
15569      990.68   897.20    24.57     0.13     0.83     0.11   0.8357
15570     1213.93  1036.19    24.28     0.25     0.88     0.17   0.8357
15571      942.54  1165.26    24.57     0.11     0.30     0.20   0.8357
15716     1013.35   910.01    24.54     0.12     0.67     0.17   0.8376
15784     1054.40  1053.87    24.29     0.18     0.64     0.13   0.8384
15806     1183.18  1039.19    24.35     0.12     0.57     0.14   0.8387
15809     1054.15  1072.23    24.31     0.13     0.63     0.08   0.8387
15887     1014.13  1088.11    24.35     0.21     0.75     0.16   0.8397
15966     1013.62  1016.30    24.52     0.09     0.50     0.11   0.8407
15976     1067.68   901.16    24.46     0.10     1.14     0.20   0.8408
15985      980.87  1100.86    24.49     0.13     0.60     0.10   0.8409
16033     1029.53  1093.13    24.54     0.18     0.71     0.15   0.8415
16052      990.43  1107.99    24.36     0.11     0.56     0.15   0.8418
16061     1102.78  1064.41    24.38     0.10     0.58     0.09   0.8419
16142      973.57  1042.09    24.34     0.12     0.89     0.16   0.8429
16170     1146.61  1088.46    24.18     0.18     0.62     0.17   0.8433
16195     1067.34  1114.82    24.78     0.26     0.67     0.09   0.8436
16196     1240.42   983.15    24.37     0.25     0.69     0.28   0.8436
16259     1100.85  1026.18    24.35     0.10     0.59     0.23   0.8444
16302     1158.96   980.09    24.30     0.16     0.62     0.13   0.8450
16322     1001.36  1092.71    24.54     0.21     0.75     0.13   0.8452
16327     1109.16   824.69    24.53     0.10     0.65     0.09   0.8453
16359     1180.85   937.25    24.50     0.16     0.68     0.27   0.8457
16372     1089.70  1030.62    24.19     0.16     0.79     0.11   0.8458
16395     1086.14   994.48    24.51     0.15     0.60     0.17   0.8462
16412     1017.78  1155.63    24.03     0.19     0.94     0.21   0.8464
16422     1046.48  1159.33    24.37     0.13     0.89     0.14   0.8465
16460     1043.52   843.09    24.36     0.09     0.56     0.26   0.8470
16538     1066.24  1067.66    24.29     0.11     0.53     0.09   0.8480
16554      997.59   909.10    24.26     0.11     0.52     0.14   0.8482
16561     1220.40  1052.89    24.55     0.18     0.63     0.11   0.8483
16578     1069.72   855.66    24.38     0.14     0.96     0.28   0.8485
16596     1002.78  1154.96    24.31     0.24     0.57     0.15   0.8487
16623     1028.85  1033.87    24.13     0.11     0.47     0.10   0.8491
16625     1115.42  1183.47    24.19     0.18     0.62     0.15   0.8491
16628      965.56  1053.35    24.32     0.18     0.72     0.11   0.8491
16656      875.69  1084.86    24.54     0.08     0.69     0.10   0.8495
16682     1004.98  1023.64    24.30     0.19     0.87     0.12   0.8498
16702     1042.12  1021.34    24.36     0.11     0.66     0.10   0.8501
16838      924.44   956.13    24.28     0.18     0.74     0.19   0.8519
16848      978.78  1006.61    24.17     0.11     0.55     0.11   0.8520
16871      818.20  1109.31    24.16     0.16     0.59     0.10   0.8523
16889     1055.56  1034.37    23.74     0.26     0.78     0.11   0.8525
16907     1003.89  1074.21    24.43     0.09     0.65     0.16   0.8528
16929     1032.45   942.89    24.29     0.14     0.70     0.10   0.8531
16948      998.97   874.94    24.19     0.15     0.74     0.09   0.8533
16984      871.94  1071.17    24.38     0.12     0.72     0.11   0.8538
17002     1049.86   965.05    24.59     0.15     0.71     0.09   0.8540
17015     1032.95  1083.90    24.63     0.12     0.68     0.11   0.8542
17017      879.41  1070.88    24.28     0.12     0.64     0.16   0.8542
17024     1061.40   934.50    24.54     0.10     0.90     0.25   0.8543
17037     1012.13  1083.17    24.13     0.26     0.73     0.10   0.8545
17052     1106.23  1125.27    24.19     0.16     0.55     0.18   0.8547
17069     1065.45  1092.50    24.19     0.16     0.56     0.10   0.8549
17078      912.37  1173.33    24.39     0.29     0.75     0.13   0.8550
17099     1048.24  1000.09    24.26     0.15     0.93     0.17   0.8553
17117     1039.74  1194.55    24.47     0.15     0.18     0.34   0.8555
17127      950.26  1174.12    24.51     0.13     0.62     0.10   0.8557
17128     1212.86   870.37    24.29     0.19     0.81     0.13   0.8557
17136     1008.24  1002.27    24.04     0.26     0.50     0.15   0.8558
17175      913.40   984.09    24.36     0.12     0.66     0.18   0.8563
17176     1113.97  1018.39    24.54     0.11     0.62     0.08   0.8563
17179      991.27  1040.49    24.34     0.23     0.79     0.09   0.8563
17202      986.68  1047.70    24.13     0.19     0.69     0.15   0.8566
17216     1087.55   902.49    23.98     0.23     0.45     0.12   0.8568
17217     1009.45  1093.73    24.31     0.14     0.66     0.22   0.8568
17219     1197.31  1059.67    24.51     0.14     0.88     0.13   0.8569
17221     1074.99  1047.13    24.25     0.15     0.63     0.15   0.8569
17255     1061.58   889.27    24.25     0.15     0.66     0.11   0.8573
17260     1155.32  1011.49    24.35     0.09     0.56     0.11   0.8574
17263     1087.94   964.59    24.16     0.15     0.48     0.14   0.8574
17267     1085.01  1056.22    24.07     0.19     1.06     0.18   0.8575
17347      860.32  1056.30    24.23     0.34     0.60     0.15   0.8586
17359     1016.93  1075.46    24.54     0.10     0.72     0.11   0.8587
17363     1028.33  1118.45    24.35     0.15     0.76     0.08   0.8588
17375      966.91  1029.28    24.24     0.10     0.79     0.10   0.8589
17398     1137.89  1163.92    24.24     0.14     0.51     0.17   0.8592
17404     1142.21  1107.25    24.93     0.30     0.68     0.08   0.8593
17407      962.48  1033.08    24.25     0.19     0.79     0.11   0.8594
17414     1105.78  1018.34    24.07     0.27     0.76     0.12   0.8595
17422      829.29   918.71    24.45     0.15     0.67     0.08   0.8596
17444     1070.21   972.87    23.99     0.22     0.50     0.10   0.8598
17461      979.11   908.50    24.48     0.10     0.64     0.09   0.8601
17462     1156.89  1061.49    24.25     0.13     0.71     0.13   0.8601
17467     1055.52  1146.15    24.34     0.12     0.81     0.11   0.8602
17499     1182.89  1165.15    24.08     0.13     0.50     0.17   0.8606
17517     1075.55  1072.11    24.10     0.14     0.60     0.15   0.8608
17521     1088.97  1138.10    24.04     0.14     0.50     0.20   0.8609
17525     1147.51   990.79    24.35     0.11     0.81     0.11   0.8609
17536     1023.13  1049.18    24.23     0.14     0.76     0.10   0.8611
17588     1143.81  1060.97    24.37     0.14     0.53     0.13   0.8618
17594     1064.15  1113.31    24.34     0.12     0.88     0.15   0.8618
17697     1076.30  1088.90    24.06     0.23     0.72     0.10   0.8632
17706     1053.43  1060.18    24.38     0.10     0.75     0.16   0.8634
17715      908.72   986.83    24.27     0.12     0.73     0.10   0.8635
17753     1033.54  1060.57    24.50     0.19     0.74     0.11   0.8640
17754     1005.06  1014.76    24.26     0.11     0.55     0.14   0.8640
17774      897.56  1098.79    24.30     0.21     0.86     0.12   0.8643
17775     1030.59  1114.31    24.16     0.25     1.00     0.18   0.8643
17777      962.93   951.76    24.37     0.14     0.79     0.15   0.8643
17790      964.08   990.85    24.43     0.24     0.76     0.16   0.8645
17791     1001.74  1075.48    24.07     0.27     0.72     0.21   0.8645
17793      976.31   984.18    24.18     0.14     0.67     0.20   0.8645
17844      977.28  1104.02    24.09     0.29     0.98     0.15   0.8652
17854      980.01  1125.61    24.49     0.09     0.74     0.13   0.8653
17858     1139.53  1024.54    24.20     0.16     0.69     0.08   0.8654
17862     1007.22   962.14    24.52     0.11     0.66     0.08   0.8655
17880     1076.48  1135.40    24.23     0.12     0.78     0.16   0.8657
17885      990.57  1062.08    24.28     0.15     0.35     0.18   0.8658
17888      934.91  1183.74    24.32     0.17     0.64     0.12   0.8658
17894     1003.67  1023.59    24.35     0.18     0.75     0.11   0.8659
17908      948.22  1152.14    24.38     0.11     0.65     0.11   0.8661
17929     1024.66   997.55    24.16     0.11     0.68     0.11   0.8664
17930      873.76   868.27    23.99     0.24     0.85     0.22   0.8664
17933     1016.50  1153.54    24.35     0.08     0.50     0.11   0.8664
17943      957.43   990.93    24.48     0.17     0.71     0.08   0.8665
17969     1017.52  1124.05    24.06     0.17     0.79     0.11   0.8669
18010     1065.21  1047.44    24.27     0.09     0.69     0.08   0.8675
18011      859.73  1068.73    24.23     0.12     0.81     0.19   0.8675
18024     1032.63   947.77    24.32     0.08     0.77     0.12   0.8677
18032     1033.44  1006.70    23.94     0.16     0.79     0.13   0.8678
18074      900.51  1119.52    24.32     0.20     0.72     0.10   0.8683
18079     1051.09  1035.42    23.95     0.16     0.87     0.17   0.8684
18086     1132.42  1082.95    24.25     0.11     0.55     0.09   0.8685
18088      906.61   991.63    24.31     0.11     0.66     0.11   0.8685
18135      881.41  1019.56    24.08     0.19     0.64     0.11   0.8692
18150     1080.37  1006.79    24.22     0.10     0.65     0.10   0.8694
18153      850.23  1028.03    24.37     0.12     0.42     0.11   0.8694
18165     1094.03   983.89    24.38     0.10     0.72     0.14   0.8696
18177      930.51   961.03    24.35     0.09     0.67     0.14   0.8697
18180      969.62  1009.58    24.29     0.12     0.51     0.14   0.8698
18182     1113.76  1228.07    24.19     0.13     0.60     0.16   0.8698
18183     1000.06   823.35    24.34     0.10     0.28     0.14   0.8698
18185     1171.87  1114.72    24.24     0.15     0.58     0.18   0.8698
18191      789.94   980.21    24.17     0.16     0.76     0.19   0.8699
18206     1038.21  1074.50    24.27     0.13     0.79     0.17   0.8701
18208     1014.33  1003.93    24.14     0.12     0.66     0.13   0.8702
18211     1108.15   909.57    24.01     0.15     0.37     0.19   0.8702
18224      921.13   947.10    24.38     0.15     0.33     0.18   0.8704
18227      948.77  1001.62    24.18     0.18     0.68     0.18   0.8704
18232     1121.30  1001.02    24.34     0.08     0.85     0.24   0.8705
18255      824.32  1084.36    24.34     0.08     0.51     0.12   0.8708
18258      987.15  1048.07    24.33     0.09     0.32     0.13   0.8708
18260      951.56  1161.98    24.03     0.21     0.55     0.10   0.8709
18264     1028.24  1203.41    24.26     0.13     0.55     0.13   0.8709
18288     1223.70  1084.14    24.39     0.21     0.66     0.09   0.8713
18312      890.18  1167.70    24.24     0.22     0.75     0.10   0.8716
18316     1121.98  1007.30    24.36     0.11     0.61     0.17   0.8716
18326     1087.33   911.30    24.34     0.08     0.91     0.22   0.8718
18332      834.20  1138.56    24.49     0.21     0.63     0.08   0.8719
18337     1083.60   857.26    24.29     0.14     0.74     0.14   0.8719
18338     1017.24  1041.14    24.39     0.19     0.64     0.10   0.8719
18350     1086.89   965.23    24.36     0.17     0.75     0.19   0.8721
18429     1006.84   977.70    24.26     0.15     0.65     0.09   0.8732
18430     1020.61   887.15    24.17     0.11     0.87     0.19   0.8732
18439      933.73   970.42    24.34     0.10     0.70     0.08   0.8733
18444      953.37   944.76    23.99     0.16     0.78     0.17   0.8734
18468     1013.96  1105.92    23.99     0.29     0.80     0.14   0.8737
18470      963.61  1049.30    24.32     0.12     0.53     0.13   0.8738
18475     1110.11   956.70    24.37     0.18     0.69     0.14   0.8738
18477      990.36   935.41    23.87     0.19     0.67     0.09   0.8739
18486     1009.42   976.04    24.40     0.12     0.72     0.22   0.8740
18497      949.53  1085.70    24.19     0.11     0.45     0.11   0.8741
18499     1044.41  1026.57    24.43     0.16     0.67     0.17   0.8742
18505     1154.71   973.14    24.16     0.11     0.87     0.21   0.8742
18519     1014.17  1001.62    24.31     0.20     0.66     0.10   0.8744
18529      974.93   980.68    24.22     0.08     1.28     0.30   0.8746
18550     1098.16   908.27    24.00     0.18     0.81     0.18   0.8749
18552      997.57   993.86    24.34     0.13     0.61     0.11   0.8749
18562     1042.88   988.60    24.17     0.15     0.60     0.10   0.8750
18568     1046.43  1161.19    24.29     0.13     0.58     0.14   0.8751
18574     1010.18  1153.32    24.38     0.18     0.80     0.24   0.8752
18576     1033.24   989.90    23.99     0.21     0.76     0.20   0.8752
18580      928.49   992.54    24.25     0.09     0.66     0.09   0.8753
18592      994.93   946.28    24.18     0.12     0.62     0.16   0.8754
18613      939.84   896.64    24.12     0.11     0.65     0.25   0.8757
18622     1104.47  1128.95    24.28     0.18     0.66     0.10   0.8759
18626     1089.81  1005.22    24.22     0.10     0.75     0.11   0.8759
18630      918.27   998.75    24.24     0.13     0.75     0.17   0.8760
18631     1083.77  1040.85    24.25     0.08     0.59     0.08   0.8760
18637     1003.11  1084.15    24.11     0.10     0.82     0.11   0.8761
18663      965.45  1155.18    24.07     0.15     0.43     0.12   0.8764
18677      987.50  1055.66    23.89     0.19     0.62     0.14   0.8766
18707     1054.94  1097.02    24.23     0.10     0.82     0.19   0.8770
18724     1039.42   961.46    24.20     0.18     0.77     0.16   0.8773
18733     1042.82  1132.89    24.08     0.17     0.69     0.08   0.8774
18736     1026.45   845.04    24.19     0.16     0.24     0.16   0.8775
18738     1034.22  1105.80    24.16     0.11     0.54     0.18   0.8775
18744      893.16  1095.57    24.32     0.12     0.57     0.12   0.8776
18745      928.09  1024.65    24.10     0.13     0.94     0.14   0.8776
18753     1047.66   966.20    24.24     0.11     0.65     0.19   0.8777
18760     1060.64   987.74    24.29     0.19     0.59     0.11   0.8778
18775     1129.42  1045.29    24.16     0.08     0.50     0.15   0.8780
18777     1094.37   999.08    24.12     0.10     0.57     0.13   0.8780
18790     1061.73  1062.69    24.05     0.11     0.75     0.22   0.8782
18797      941.28  1064.96    24.22     0.08     0.65     0.09   0.8783
18800     1063.51  1122.45    24.21     0.12     0.52     0.11   0.8784
18801     1044.46   938.80    24.26     0.15     0.67     0.09   0.8784
18809     1070.65  1047.22    24.32     0.09     1.03     0.21   0.8785
18812      941.55   934.48    24.05     0.20     0.53     0.14   0.8785
18817      971.09   836.66    24.13     0.13     0.61     0.11   0.8786
18822     1018.10  1062.00    24.05     0.19     0.89     0.12   0.8787
18825      904.57  1055.53    24.09     0.14     0.65     0.11   0.8787
18833     1049.05   983.39    23.94     0.22     0.68     0.10   0.8788
18855      874.11   956.96    24.27     0.08     0.66     0.08   0.8791
18860      918.14   921.43    24.16     0.10     0.68     0.20   0.8792
18870      925.07  1037.34    24.33     0.15     0.66     0.19   0.8793
18872     1001.86  1148.75    24.32     0.10     0.78     0.13   0.8794
18883      958.59   980.58    24.10     0.10     0.56     0.09   0.8795
18901     1020.32  1092.30    24.31     0.24     0.47     0.15   0.8798
18919      942.18  1195.52    24.14     0.09     0.87     0.15   0.8800
18927     1134.06   901.31    24.31     0.09     0.40     0.13   0.8801
18933      977.50  1102.03    24.26     0.14     0.62     0.17   0.8802
18939      862.43   962.24    24.17     0.08     0.69     0.12   0.8803
18940     1176.39   971.54    24.06     0.09     0.77     0.10   0.8803
18941      935.86  1133.57    24.16     0.14     0.78     0.08   0.8803
18951      992.51   918.90    24.18     0.12     0.62     0.08   0.8805
18954     1035.80  1135.39    24.23     0.16     0.55     0.08   0.8805
18956      996.31   886.26    24.15     0.10     0.74     0.17   0.8805
18962      986.55  1067.19    23.72     0.17     0.62     0.10   0.8806
18971      958.91  1100.39    24.35     0.15     0.60     0.08   0.8807
19003     1041.70  1064.90    24.48     0.16     0.72     0.16   0.8812
19017     1166.16  1145.28    24.25     0.08     0.71     0.16   0.8814
19026      934.87   935.65    24.11     0.09     0.74     0.13   0.8815
19031     1159.24   955.45    24.13     0.09     0.63     0.12   0.8816
19060      953.27  1166.57    24.29     0.14     0.48     0.07   0.8820
19066      978.96  1021.29    24.15     0.10     0.72     0.20   0.8821
19069      997.94   907.55    23.88     0.16     0.77     0.08   0.8821
19078      995.62  1021.97    24.18     0.08     0.48     0.12   0.8823
19087     1086.22   932.27    23.95     0.24     0.88     0.28   0.8824
19099      899.00   973.93    24.27     0.08     0.75     0.10   0.8826
19102     1001.21   833.29    24.18     0.08     0.87     0.15   0.8826
19105      981.44   981.44    24.35     0.08     0.74     0.11   0.8826
19108      914.92  1072.11    24.39     0.21     0.49     0.09   0.8827
19114     1070.30  1005.36    24.16     0.11     0.87     0.13   0.8828
19119      934.06   963.20    23.96     0.15     0.34     0.24   0.8828
19125     1107.85   902.25    24.12     0.08     0.99     0.15   0.8829
19137     1002.20   904.53    24.09     0.16     0.71     0.09   0.8831
19141      895.25   928.46    24.23     0.10     0.54     0.09   0.8831
19148     1161.59   932.74    24.01     0.11     0.62     0.08   0.8833
19164     1068.38  1092.75    24.15     0.14     0.89     0.16   0.8835
19170     1020.00  1059.79    24.35     0.22     0.55     0.13   0.8836
19175      963.82   846.95    24.35     0.14     0.61     0.10   0.8836
19184      920.40   923.93    24.21     0.09     0.44     0.16   0.8838
19186      972.02   952.04    24.09     0.16     0.51     0.10   0.8838
19187      908.72   908.74    24.12     0.13     0.83     0.11   0.8838
19188     1022.47  1042.01    23.99     0.20     0.85     0.17   0.8838
19189      976.79  1024.18    24.18     0.14     0.84     0.15   0.8838
19213     1084.86  1091.48    24.15     0.08     0.51     0.12   0.8842
19222     1154.18   844.09    24.08     0.14     0.52     0.10   0.8843
19227     1048.91   904.35    24.16     0.13     0.94     0.14   0.8844
19229      949.27   931.96    24.32     0.16     0.58     0.11   0.8844
19249      961.52   978.83    24.30     0.17     0.57     0.11   0.8847
19281     1082.35   997.72    24.32     0.10     0.32     0.21   0.8851
19284      982.99   914.85    24.04     0.15     0.75     0.09   0.8852
19285      982.95  1123.15    24.33     0.16     0.66     0.09   0.8852
19290      898.90  1184.86    24.04     0.14     0.54     0.19   0.8853
19299     1163.88  1038.32    24.36     0.12     0.74     0.08   0.8854
19307     1047.25  1086.78    24.03     0.18     0.62     0.12   0.8855
19310     1110.50  1047.44    24.09     0.14     0.53     0.10   0.8856
19314      977.13   913.86    24.21     0.15     0.71     0.11   0.8856
19318     1093.81   966.46    24.09     0.09     0.52     0.08   0.8857
19330     1122.03   969.02    24.09     0.12     0.76     0.10   0.8858
19335      965.20  1074.63    24.18     0.18     0.36     0.14   0.8859
19342     1074.04  1096.65    24.18     0.09     0.62     0.07   0.8860
19346      899.49   943.54    24.15     0.12     0.92     0.13   0.8861
19350     1129.76   888.81    24.23     0.10     0.78     0.15   0.8861
19358      883.26  1176.51    24.12     0.08     0.79     0.09   0.8862
19359     1127.21   981.24    24.21     0.15     0.63     0.10   0.8863
19362     1083.19  1098.08    24.22     0.18     0.56     0.13   0.8863
19365      990.86  1052.08    24.09     0.20     0.56     0.15   0.8863
19372      980.71  1083.53    24.23     0.13     0.79     0.08   0.8864
19377     1120.47  1022.20    23.97     0.17     0.62     0.18   0.8865
19379     1036.37  1031.13    24.09     0.22     0.77     0.11   0.8865
19380     1020.76   977.87    24.18     0.11     0.96     0.13   0.8866
19391     1115.21   855.94    24.13     0.09     0.65     0.19   0.8867
19400     1001.03  1163.94    24.00     0.10     0.80     0.12   0.8868
19401     1103.94   927.49    24.28     0.15     0.54     0.09   0.8869
19415     1069.52  1020.33    24.10     0.08     0.58     0.18   0.8871
19420      979.07   907.52    24.29     0.08     0.70     0.18   0.8871
19421      988.03  1080.56    24.12     0.11     0.66     0.18   0.8871
19427     1049.35  1099.17    24.01     0.15     0.57     0.19   0.8872
19430     1092.34   933.51    24.22     0.13     0.80     0.12   0.8873
19432     1032.14   874.95    24.09     0.11     0.85     0.09   0.8873
19435     1063.17   951.43    23.96     0.22     0.55     0.09   0.8873
19438      938.77   883.23    23.66     0.24     0.45     0.11   0.8874
19445      903.54   889.45    23.95     0.26     0.51     0.10   0.8875
19450      913.64   935.98    24.22     0.09     1.05     0.17   0.8875
19459     1131.17  1068.45    24.11     0.16     0.70     0.08   0.8877
19461      962.42   868.80    24.19     0.11     0.61     0.10   0.8877
19474     1060.96   966.57    24.17     0.13     0.62     0.07   0.8879
19482      972.32   902.10    24.11     0.09     0.84     0.12   0.8880
19493     1014.81   803.16    24.13     0.16     0.61     0.07   0.8882
19494      929.83   975.74    24.33     0.08     0.67     0.09   0.8882
19498     1085.45   897.10    24.23     0.22     0.59     0.18   0.8882
19499      981.04  1013.61    24.04     0.15     0.72     0.11   0.8883
19503      978.67  1042.98    23.97     0.14     0.64     0.09   0.8883
19511     1061.85   996.28    24.12     0.15     0.48     0.16   0.8884
19516      937.85   872.26    24.09     0.12     0.34     0.14   0.8885
19519     1114.91  1183.85    24.16     0.18     0.50     0.14   0.8885
