#mag    e_mag    col1   e_col1    m_ini
22.5634    0.0792   1.2018   0.1285   2.0646
22.3852    0.0794   1.3269   0.1288   2.0577
23.0599    0.1044   0.8223   0.1622   1.0873
22.5509    0.0813   1.0775   0.1313   2.0440
22.5123    0.0837   1.3963   0.1347   2.0302
22.4187    0.0785   1.2403   0.1276   2.0646
22.7973    0.0860   1.1587   0.1377   2.0096
22.6634    0.0879   1.4814   0.1403   1.9959
22.4086    0.0776   1.2685   0.1263   2.0714
22.5937    0.0879   1.4354   0.1403   1.9959
22.3572    0.0754   1.2984   0.1232   2.0989
22.4699    0.0767   1.1692   0.1250   2.0783
22.3428    0.0735   1.1353   0.1206   2.1127
22.7026    0.0879   1.4117   0.1403   1.9959
22.4124    0.0831   1.0437   0.1338   2.0302
22.6495    0.0879   1.3564   0.1403   1.9959
22.3560    0.0742   1.2964   0.1216   2.1127
22.3422    0.0710   1.2531   0.1171   2.1470
22.8602    0.0989   1.2387   0.1549   1.1079
22.5570    0.0804   1.1595   0.1301   2.0508
23.1236    0.1104   1.0673   0.1699   1.0666
22.5286    0.0767   1.0011   0.1250   2.0783
22.4380    0.0785   1.0686   0.1276   2.0646
22.4501    0.0760   1.3122   0.1241   2.0921
22.3436    0.0689   1.2527   0.1142   2.1402
22.2320    0.0665   1.2210   0.1107   2.1608
22.0604    0.0643   1.0644   0.1076   2.2020
22.4190    0.0706   1.0350   0.1165   2.1264
22.2553    0.0664   1.0881   0.1107   2.1814
22.0270    0.0623   1.2282   0.1048   2.2432
22.7967    0.0971   1.5008   0.1527   1.1147
21.7931    0.0527   0.9585   0.0908   2.3738
22.1378    0.0638   0.9976   0.1069   2.2089
22.3895    0.0706   1.0661   0.1165   2.1264
22.1042    0.0649   1.1698   0.1084   2.1745
22.0868    0.0665   1.1350   0.1107   2.1608
22.3673    0.0732   1.1293   0.1202   2.1058
21.9014    0.0606   1.0022   0.1023   2.2638
22.1382    0.0657   1.0082   0.1096   2.1676
22.7365    0.0905   0.9458   0.1438   1.1422
22.1623    0.0657   1.2459   0.1096   2.1676
22.6087    0.0831   0.9709   0.1339   1.1766
22.6497    0.0905   1.1380   0.1438   1.1422
22.7766    0.0921   0.8373   0.1460   1.1354
22.2097    0.0672   1.1071   0.1117   2.1745
22.1149    0.0641   1.0454   0.1073   2.1814
21.9797    0.0594   1.0724   0.1006   2.2707
22.1661    0.0641   0.9706   0.1073   2.1814
22.0796    0.0665   0.9847   0.1107   2.1608
21.7701    0.0518   0.9168   0.0894   2.3875
22.4294    0.0732   1.2714   0.1202   2.1058
22.2688    0.0662   1.3671   0.1103   2.1951
21.7384    0.0532   0.8490   0.0914   2.3669
21.8251    0.0544   1.0318   0.0933   2.3463
22.8107    0.0938   1.2026   0.1482   1.1285
22.9123    0.0954   1.2210   0.1504   1.1216
21.6405    0.0473   0.8841   0.0826   2.4494
21.5274    0.0463   0.9751   0.0810   2.4700
21.6198    0.0458   0.8361   0.0803   2.4769
22.0755    0.0624   0.9377   0.1049   1.3003
21.9032    0.0611   1.1151   0.1030   2.2089
22.3381    0.0753   1.1348   0.1231   1.2178
22.3405    0.0684   0.9767   0.1135   1.2590
22.2992    0.0674   0.8364   0.1120   1.2659
22.1581    0.0615   1.0395   0.1037   1.3071
22.3543    0.0717   0.9562   0.1182   1.2384
22.0142    0.0644   0.9486   0.1077   1.2865
21.3828    0.0426   0.7967   0.0753   2.5524
22.0461    0.0664   0.7304   0.1106   1.2728
22.3603    0.0729   0.8800   0.1198   1.2316
22.0077    0.0615   0.8975   0.1037   1.3071
22.2737    0.0695   0.8877   0.1150   1.2522
22.2599    0.0717   0.9194   0.1182   1.2384
22.0718    0.0634   0.6940   0.1063   1.2934
21.7211    0.0507   1.0056   0.0877   2.3600
22.0084    0.0624   0.9270   0.1049   1.3003
21.6687    0.0495   0.8707   0.0859   2.4150
22.1021    0.0654   0.9668   0.1091   1.2797
21.6742    0.0491   1.0423   0.0852   2.4013
22.1239    0.0604   1.2120   0.1020   2.2295
21.8613    0.0575   0.9535   0.0977   2.2432
21.5758    0.0470   1.0556   0.0822   2.4494
21.8763    0.0541   0.9948   0.0928   2.2776
21.7480    0.0520   0.9805   0.0897   2.3600
22.0931    0.0634   0.7683   0.1063   1.2934
21.5209    0.0482   1.0114   0.0840   2.4425
21.7962    0.0525   0.9910   0.0903   2.3738
21.6756    0.0504   0.9930   0.0873   2.4081
22.3052    0.0684   0.7050   0.1135   1.2590
21.7999    0.0530   1.0890   0.0911   2.3257
22.4211    0.0741   1.0280   0.1215   1.2247
21.5096    0.0479   0.8241   0.0835   2.4288
22.4580    0.0753   0.9681   0.1231   1.2178
21.9986    0.0603   1.1691   0.1019   2.2157
21.7716    0.0527   0.9252   0.0907   1.3827
21.8200    0.0549   0.9255   0.0940   1.3621
21.1909    0.0386   0.8602   0.0691   2.6211
21.4017    0.0407   0.8243   0.0724   2.5868
21.8102    0.0520   0.7587   0.0897   1.3896
21.4856    0.0451   0.9241   0.0793   2.4494
21.7299    0.0513   0.8211   0.0886   1.3965
22.0126    0.0598   0.7601   0.1011   1.3209
21.9472    0.0598   0.8030   0.1011   1.3209
22.0815    0.0598   0.9686   0.1011   1.3209
21.3186    0.0397   0.8373   0.0708   2.6143
21.1276    0.0370   0.7129   0.0666   2.6761
21.7282    0.0510   0.8095   0.0882   2.3119
21.7685    0.0542   0.8376   0.0929   1.3690
21.6856    0.0527   0.8206   0.0907   1.3827
21.8442    0.0534   0.7725   0.0918   1.3759
21.7037    0.0520   0.5473   0.0897   1.3896
21.7178    0.0513   0.7169   0.0886   1.3965
21.8284    0.0549   0.6208   0.0940   1.3621
21.8152    0.0520   0.7997   0.0897   1.3896
21.0893    0.0355   0.8220   0.0642   2.7173
21.6297    0.0470   0.8707   0.0821   2.4425
21.7431    0.0506   0.6539   0.0876   1.4033
21.6309    0.0498   0.9823   0.0864   2.3257
21.7730    0.0534   0.7724   0.0918   1.3759
21.5601    0.0478   1.0584   0.0833   2.4219
21.7971    0.0549   0.8519   0.0940   1.3621
21.7905    0.0520   0.6533   0.0897   1.3896
21.4972    0.0452   0.8070   0.0794   2.4288
21.2573    0.0386   0.8262   0.0691   2.6280
21.3936    0.0424   0.8993   0.0750   2.5456
21.2903    0.0416   0.7866   0.0739   2.5318
21.2573    0.0391   0.8481   0.0699   2.5456
20.9033    0.0309   0.6534   0.0567   2.8479
21.4534    0.0430   0.6102   0.0760   1.4927
21.7120    0.0493   0.7941   0.0856   1.4171
21.5401    0.0474   0.8355   0.0828   1.4377
21.5215    0.0441   0.7023   0.0776   1.4789
21.7588    0.0487   0.7599   0.0847   1.4239
21.1095    0.0353   0.8207   0.0638   2.7105
20.9930    0.0333   0.7062   0.0607   2.7723
21.5187    0.0468   0.9029   0.0819   1.4446
21.5659    0.0451   0.7644   0.0793   1.4652
21.5313    0.0457   0.8508   0.0801   1.4583
20.8362    0.0300   0.6628   0.0553   2.8823
21.5576    0.0446   0.7832   0.0785   1.4720
21.6957    0.0487   0.8099   0.0847   1.4239
21.4338    0.0441   0.7137   0.0776   1.4789
21.1786    0.0368   0.7611   0.0662   2.6418
21.5159    0.0446   0.5482   0.0785   1.4720
21.3565    0.0415   0.9236   0.0736   2.4975
21.5395    0.0468   0.7269   0.0819   1.4446
21.1650    0.0353   0.7417   0.0639   2.6610
21.6170    0.0493   0.7325   0.0856   1.4171
21.3387    0.0425   0.6491   0.0752   1.4995
21.1068    0.0365   0.7032   0.0658   2.6143
21.3320    0.0429   0.7140   0.0759   2.4494
20.9381    0.0320   0.6782   0.0585   2.8067
21.1817    0.0380   0.8671   0.0682   2.5730
21.1865    0.0375   0.8331   0.0674   2.6486
21.1499    0.0361   0.8819   0.0651   2.6761
20.9371    0.0319   0.7669   0.0583   2.8204
21.2431    0.0388   0.7547   0.0694   2.6074
21.1409    0.0363   0.6772   0.0654   2.6555
21.3991    0.0418   0.6128   0.0742   1.5085
21.4486    0.0451   0.6866   0.0793   1.4652
20.8809    0.0310   0.6121   0.0569   2.8410
21.4612    0.0441   0.7042   0.0776   1.4789
21.6656    0.0500   0.7665   0.0866   1.4102
21.1271    0.0364   0.8497   0.0657   2.6349
20.8152    0.0304   0.7395   0.0558   2.8685
21.3447    0.0423   0.5722   0.0750   1.5016
20.8309    0.0306   0.8113   0.0562   2.8534
20.7562    0.0292   0.5912   0.0538   2.8804
21.3399    0.0416   0.7506   0.0738   1.5119
21.0804    0.0361   0.5482   0.0651   1.6007
21.2121    0.0384   0.6192   0.0689   1.5595
21.1731    0.0361   0.4911   0.0651   1.6007
20.7346    0.0290   0.7608   0.0535   2.8941
21.2390    0.0392   0.5543   0.0701   1.5468
20.5390    0.0253   0.6064   0.0474   3.0659
21.2874    0.0384   0.5750   0.0689   1.5595
20.8909    0.0316   0.7981   0.0579   2.8076
20.7561    0.0296   0.7153   0.0545   2.8917
21.1656    0.0360   0.7394   0.0649   2.6083
21.2510    0.0384   0.6790   0.0689   1.5595
20.5423    0.0256   0.5438   0.0478   3.0521
21.1321    0.0361   0.5729   0.0651   1.6007
20.7336    0.0286   0.7049   0.0529   2.9295
21.1231    0.0357   0.4104   0.0645   1.6076
20.6885    0.0274   0.6470   0.0509   2.9628
21.2242    0.0368   0.5548   0.0663   1.5870
21.1595    0.0364   0.5718   0.0657   1.5938
21.2857    0.0399   0.6277   0.0712   1.5365
21.1777    0.0368   0.5031   0.0663   1.5870
21.2283    0.0384   0.5379   0.0689   1.5595
20.4941    0.0247   0.5807   0.0463   3.0977
20.8725    0.0306   0.7107   0.0562   2.8323
21.1910    0.0372   0.4937   0.0670   1.5801
20.7421    0.0284   0.6542   0.0525   2.9216
21.2595    0.0389   0.6442   0.0695   1.5526
20.6085    0.0263   0.7029   0.0490   3.0246
21.0300    0.0343   0.6377   0.0623   2.6633
21.3584    0.0410   0.6473   0.0728   1.5210
20.8979    0.0308   0.7095   0.0566   2.8265
21.3221    0.0406   0.6549   0.0723   1.5262
21.3228    0.0392   0.4590   0.0701   1.5468
21.2361    0.0399   0.7181   0.0712   1.5365
20.9440    0.0323   0.4142   0.0590   1.6763
20.4917    0.0240   0.5574   0.0451   3.1140
21.0423    0.0350   0.5565   0.0633   1.6213
20.5398    0.0250   0.5175   0.0468   3.0521
20.3612    0.0224   0.5639   0.0423   3.2151
20.8719    0.0307   0.5481   0.0563   2.7635
