#
# Glatt et al. (2010); http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=J/A%2BA/517/A50
#
# l: limit uncertainty error flag
#
# q  : Class code as follows:
# 1 =	objects having Δ(log(age(yr)))<0.3
# 2 =	objects having 0.3 <Δ(Log(Age(yr)))<0.5
# 3 =	objects having Δ(Log(Age(yr)))>0.5
#
#
#Name    n  E(B-V)     R   l   Age  q   Age2   RAJ2000   DEJ2000    Vmag    e    SimbadName         Cross-ID                                      
#             mag   arcmin     [yr]     [yr]   "h:m:s"   "d:m:s"     mag   mag                                                                    
LMC1100     0.130   0.650     7.50 1  99.99  05 30 59  -69 11 03  10.900  0.14  NGC2009            NGC2009,SL534,ESO56SC140,KMK88-64             
LMC1102     0.110   0.700     7.90 1  99.99  05 31 00  -71 53 36  12.120  0.11  [SL63] 543         SL543,KMHK1016,GKK-O52                        
LMC1106     0.110   0.500     8.30 3  99.99  05 31 07  -71 57 45  11.820  0.11  KMHK1022           KMHK1022                                      
LMC1107     0.110   0.260     7.70 1  99.99  05 31 08  -67 28 58  13.720  0.11  KMHK1002           KMHK1002                                      
LMC1109 *   0.080   0.700     7.40 1  99.99  05 31 18  -66 57 28  10.580  0.11  [SL63] 538         SL538,ESO56SC7,BRHT13b,KMHK1004               
LMC1111 *   0.120   0.230     7.90 1  99.99  05 31 19  -68 49 00  13.670  0.12  [SL63] 541         SL541,KMK88-63                                
LMC1112 *   0.020   0.750     7.60 1  99.99  05 31 19  -66 58 22  10.690  0.11  NGC2006            NGC2006,SL537,ESO86SC8,BRHT13a,KMHK1005       
LMC1118     0.020   0.700 >   8.80 9  99.99  05 31 42  -72 08 46  12.810  0.12  [SL63] 555         SL555,LW236,KMHK1046                          
LMC1124 *   0.080   0.250     8.10 1  99.99  05 31 49  -66 59 17  15.650  0.11  BSDL2156           BSDL2156                                      
LMC1128 *   0.220   0.480     7.90 1  99.99  05 31 51  -67 59 28  13.300  0.12  [SL63] 551         SL551,BRHT38a,KMHK1027,GKK-O202               
LMC1130 *   0.150   0.200     8.20 3  99.99  05 31 54  -68 46 06  15.750  0.12  KMK88 68           KMK88-68,KMHK1033                             
LMC1131 *   0.100   0.570     7.30 1  99.99  05 31 55  -66 07 45  12.070  0.12  [SL63] 550         SL550,BRHT37a,KMHK1017                        
LMC1134     0.050   0.300     7.90 2  99.99  05 31 59  -67 22 05  14.150  0.11  [HS66] 341         HS341,KMHK1028                                
LMC1135 *   0.050   0.280     7.80 1  99.99  05 32 00  -66 07 53  14.170  0.12  BRHT37b            BRHT37b,KMHK1020                              
LMC1138     0.090   0.500     8.20 1  99.99  05 32 06  -66 40 19  14.260  0.11  [HS66] 343         HS343,KMHK1030                                
LMC1145 *   0.100   0.380     7.40 2  99.99  05 32 18  -66 24 13  12.830  0.11  HD269722           HD269722,LMC-S45,KMHK1036                     
LMC1146 *   0.120   0.500     7.40 1  99.99  05 32 19  -67 31 16  10.840  0.11  NGC2011            NGC2011,SL559,ESO56SC144,BRHT14a,KMHK1039     
LMC1147 *   0.100   0.380     7.50 1  99.99  05 32 20  -67 31 40  11.250  0.11  BRHT14b            BRHT14b,KMHK1040                              
LMC1150     0.070   0.480     8.30 2  99.99  05 32 29  -69 35 08  14.440  0.13  BSDL2257           BSDL2257                                      
LMC1151     0.080   0.950     7.95 1  99.99  05 32 33  -71 43 01  11.140  0.11  NGC2025            NGC2025,SL571,ESO56SC149,KMHK1057             
LMC1156     0.080   0.330     7.60 2  99.99  05 32 40  -66 51 43  13.870  0.11  KMHK1049           KMHK1049                                      
LMC1157     0.050   0.360     7.20 2  99.99  05 32 49  -67 20 38  11.720  0.11  [SL63] 564         SL564,KMHK1054                                
LMC1161     0.050   0.400 >   8.80 9  99.99  05 33 01  -67 50 57  14.800  0.12  KMHK1055           KMHK1055                                      
LMC1163 *   0.060   0.700     8.40 1  99.99  05 33 10  -71 01 29  13.930  0.10  [SL63] 572         SL572,KMHK1073                                
LMC1167     0.060   0.380     8.20 2  99.99  05 33 15  -66 43 13  14.720  0.11  BSDL2273           BSDL2273                                      
LMC1173     0.060   0.450     7.70 2  99.99  05 33 30  -67 27 10  11.970  0.12  NGC2021            NGC2021,SL570,ESO56SC150,KMHK1067             
LMC1174     0.050   0.220     8.00 3  99.99  05 33 31  -69 22 48  13.240  0.14  KMK88 75           KMK88-75                                      
LMC1181     0.020   0.300     7.50 2  99.99  05 33 58  -67 00 28  12.780  0.11  KMHK1074           KMHK1074                                      
LMC1183 *   0.020   0.350     7.60 2  99.99  05 34 00  -66 50 25  12.050  0.11  KMHK1076           KMHK1076                                      
LMC1184 *   0.020   0.280     8.20 1  99.99  05 34 03  -66 49 39  15.590  0.11  [HS66] 354         HS354,KMHK1078                                
LMC1186     0.180   0.510     8.30 2  99.99  05 34 11  -68 35 28  13.190  0.12  [SL63] 580         SL580,KMHK1086                                
LMC1187     0.120   0.480     7.80 1  99.99  05 34 13  -67 51 23  12.990  0.11  [SL63] 579         SL579,KMHK1085                                
LMC1188     0.120   0.500     8.30 2  99.99  05 34 15  -68 32 37  13.180  0.12  [SL63] 583         SL583,KMHK1088                                
LMC1193     0.050   0.550 >   8.80 9  99.99  05 34 20  -65 17 16  15.740  0.14  [SL63] 578         SL578,LW242,KMHK1080                          
LMC1196 *   0.150   0.240     7.80 2  99.99  05 34 26  -67 26 45  14.040  0.12  BRHT63b            BRHT63b                                       
LMC1197 *   0.200   0.280     7.70 2  99.99  05 34 27  -69 25 44  13.380  0.14  KMK88 77           KMK88-77                                      
LMC1198     0.100   0.450     7.90 1  99.99  05 34 29  -67 07 29  11.270  0.11  [SL63] 582         SL582,KMHK1091                                
LMC1199 *   0.100   0.250     7.80 1  99.99  05 34 29  -67 27 12  14.050  0.12  BRHT63a            BRHT63a                                       
LMC1202     0.150   0.350     8.20 1  99.99  05 34 31  -68 41 48  16.150  0.12  [HS66] 357         HS357,KMHK1097                                
LMC1205     0.070   0.520     8.30 1  99.99  05 34 36  -66 03 56  12.450  0.12  [HS66] 358         HS358,KMHK1090                                
LMC1208     0.100   0.430     7.50 1  99.99  05 34 41  -67 30 13  11.550  0.12  KMHK1098           KMHK1098                                      
LMC1209     0.020   0.750     7.60 1  99.99  05 34 43  -66 57 45  11.470  0.11  [SL63] 586         SL586,ESO86SC12,KMHK1094                      
LMC1211     0.050   0.290     7.70 1  99.99  05 34 48  -66 27 58  13.070  0.11  KMHK1095           KMHK1095                                      
LMC1214     0.030   0.300     8.80 1  99.99  05 34 59  -72 22 57  20.110  0.12  LW247              LW247,KMHK1121                                
LMC1216     0.020   0.380     8.70 2  99.99  05 35 06  -65 12 09  15.590  0.14  LW246              LW246,KMHK1103                                
LMC1218 *   0.030   0.380     8.20 1  99.99  05 35 07  -65 18 33  14.980  0.14  LW245              LW245,KMHK1104:                               
LMC1219     0.100   0.380     8.35 1  99.99  05 35 10  -66 37 04  14.270  0.11  KMHK1107           KMHK1107                                      
LMC1221     0.150   0.480     8.50 1  99.99  05 35 25  -68 41 31  14.740  0.12  [SL63] 594         SL594,KMHK1117                                
LMC1227 *   0.020   0.230     7.60 3  99.99  05 35 38  -66 54 59  14.830  0.11  BSDL2478           BSDL2478                                      
LMC1228     0.020   0.230     8.20 1  99.99  05 35 41  -67 42 09  14.750  0.12  BSDL2489           BSDL2489                                      
LMC1229     0.150   0.380     8.30 2  99.99  05 35 42  -68 40 04  14.760  0.12  [SL63] 596         SL596,KMHK1123                                
LMC1231     0.050   0.300     7.40 1  99.99  05 35 49  -67 03 36  11.410  0.11  KMHK1120           KMHK1120                                      
LMC1235     0.200   0.750     8.00 2  99.99  05 36 07  -71 00 42  11.580  0.10  NGC2051            NGC2051,SL608,ESO56SC169,KMHK1135             
LMC1236 *   0.150   0.480     7.30 2  99.99  05 36 10  -68 54 42  11.410  0.13  [SL63] 601         SL601,BRHT16a,KMHK1130                        
LMC1237 *   0.150   0.520     7.60 2  99.99  05 36 10  -68 55 40  12.740  0.13  BRHT16b            BRHT16b,KMHK1131                              
LMC1241     0.100   1.300     7.40 2  99.99  05 36 28  -66 59 26   9.982  0.11  NGC2041            NGC2041,SL605,ESO86SC15,KMHK1132              
LMC1244     0.100   0.430     7.90 1  99.99  05 36 33  -68 33 54  13.350  0.12  [SL63] 606         SL606,KMHK1136                                
LMC1246     0.100   0.300     8.00 1  99.99  05 36 36  -67 17 14  14.960  0.12  KMHK1134           KMHK1134                                      
LMC1258     0.100   0.330     7.80 2  99.99  05 37 14  -66 27 00  14.800  0.12  [HS66] 368         HS368,KMHK1141                                
LMC1264     0.050   0.450     8.30 3  99.99  05 37 23  -67 20 51  15.050  0.11  KMHK1147           KMHK1147                                      
LMC1268     0.100   0.700     8.25 2  99.99  05 37 40  -67 24 48  12.850  0.11  NGC2053            NGC2053,SL623,ESO86SC17,KMHK1154              
LMC1275     0.250   0.280     8.20 1  99.99  05 37 56  -69 45 14  14.250  0.12  BSDL2643           BSDL2643                                      
LMC1277     0.200   0.350     8.05 2  99.99  05 38 17  -68 33 59  14.320  0.12  [HS66] 374         HS374,KMHK1165                                
LMC1278     0.100   0.300     7.70 2  99.99  05 38 17  -67 05 44  14.790  0.11  [HS66] 373         HS373,KMHK1164                                
LMC1283     0.150   0.520     8.00 2  99.99  05 38 30  -67 19 57  12.730  0.11  [SL63] 628         SL628,KMHK1166                                
LMC1284     0.100   0.350     8.00 1  99.99  05 38 44  -68 26 44  14.190  0.12  KMHK1174           KMHK1174                                      
LMC1287 *   0.100   0.280     8.20 1  99.99  05 38 58  -66 53 47  16.100  0.10  BSDL2659           BSDL2659                                      
LMC1289 *   0.080   0.280     8.20 1  99.99  05 39 02  -66 54 24  15.470  0.10  BSDL2665           BSDL2665                                      
LMC1291     0.070   0.330     8.30 1  99.99  05 39 08  -65 24 49  14.980  0.14  [SL63] 635         SL635,KMHK1176                                
LMC1294     0.200   0.310     8.20 1  99.99  05 39 13  -68 30 01  15.690  0.11  [HS66] 378         HS378,KMHK1183,GKK-O196                       
LMC1295     0.250   0.260     8.25 1  99.99  05 39 20  -67 03 01  14.780  0.11  [HS66] 377         HS377,KMHK1182                                
LMC1299     0.100   0.850 >   8.80 9  99.99  05 39 36  -65 38 21  13.790  0.13  [SL63] 638         SL638,LW262,KMHK1184                          
LMC1301     0.050   0.280     7.30 2  99.99  05 39 49  -66 08 10  13.420  0.13  KMHK1189           KMHK1189                                      
LMC1302     0.050   0.350     7.80 2  99.99  05 39 51  -71 01 41  13.320  0.10  KMHK1203           KMHK1203                                      
LMC1305     0.050   0.570     8.00 1  99.99  05 40 02  -66 52 34  13.230  0.10  NGC2062            NGC2062,SL640,ESO86SC20,KMHK1194              
LMC1316     0.050   0.260     8.20 1  99.99  05 40 33  -66 53 37  14.780  0.10  KMHK1206           KMHK1206                                      
LMC1317     0.050   0.430     8.20 1  99.99  05 40 36  -67 25 27  14.590  0.11  [HS66] 382         HS382,KMHK1209                                
LMC1324 *   0.050   0.490     8.10 1  99.99  05 40 57  -67 26 26  13.930  0.11  [HS66] 386         HS386,BRHT55a,KMHK1218                        
LMC1325     0.150   0.620     7.70 2  99.99  05 40 58  -69 26 11  11.550  0.13  NGC2091            NGC2091,SL653,ESO57SC21,KMHK1229              
LMC1327     0.150   0.720     7.90 1  99.99  05 40 59  -68 27 53  12.180  0.11  NGC2088            NGC2088,SL652,ESO57SC20,KMHK1227              
LMC1329 *   0.020   0.440     8.10 2  99.99  05 41 04  -67 25 35  14.220  0.11  BRHT55b            BRHT55b,KMHK1221                              
LMC1331     0.100   0.520     8.00 1  99.99  05 41 08  -67 16 42  14.660  0.11  [HS66] 387         HS387,KMHK1226                                
LMC1334     0.100   0.380     7.50 1  99.99  05 41 12  -68 51 57  12.360  0.13  KMHK1230           H88-309,KMHK1230                              
LMC1335     0.130   0.200     8.10 1  99.99  05 41 14  -67 21 48  16.230  0.11  BSDL2784           BSDL2784                                      
LMC1337 *   0.150   0.300     7.90 1  99.99  05 41 18  -67 13 46  14.650  0.11  BSDL2788           BSDL2788                                      
LMC1338 *   0.200   0.170     8.00 2  99.99  05 41 21  -71 23 55  14.680  0.10  BSDL2828           BSDL2828                                      
LMC1339     0.380   0.480     7.40 1  99.99  05 41 22  -69 13 26  12.000  0.14  NGC2092            NGC2092,ESO57SC22,KMHK1235                    
LMC1340     0.050   0.400     7.20 2  99.99  05 41 31  -69 40 07  12.040  0.12  [M87] OB6          M-OB6,KMHK1240,NKN-N160-O10                   
LMC1341     0.050   0.330     8.20 2  99.99  05 41 32  -68 50 19  15.190  0.13  KMHK1238           H88-312,KMHK1238                              
LMC1342     0.080   0.240     8.00 1  99.99  05 41 35  -71 49 14  14.910  0.11  BSDL2844           BSDL2844                                      
LMC1343     0.050   0.250     7.40 3  99.99  05 41 38  -69 18 48  13.940  0.14  H88 315            H88-315,GKK-O164                              
LMC1345     0.300   0.250     8.00 2  99.99  05 41 39  -69 13 46  14.860  0.14  H88 316            H88-316                                       
LMC1348     0.100   0.330     8.30 1  99.99  05 41 41  -66 27 01  15.440  0.13  KMHK1233           KMHK1233                                      
LMC1350 *   0.150   0.300     8.00 2  99.99  05 41 58  -69 02 51  16.310  0.13  KMHK1248           H88-320,KMHK1248                              
LMC1351     0.100   0.360     7.90 1  99.99  05 42 00  -67 20 34  11.710  0.11  KMHK1244           KMHK1244                                      
LMC1352     0.100   0.360     8.30 1  99.99  05 42 01  -67 29 18  17.310  0.11  KMHK1246           KMHK1246                                      
LMC1356     0.080   0.400     7.80 1  99.99  05 42 06  -68 21 47  12.920  0.12  KMHK1251           KMHK1251,GKK-O197                             
LMC1357     0.300   1.250     6.80 2  99.99  05 42 08  -69 12 42   8.898  0.13  NGC2100            NGC2100,SL662,ESO57SC25,KMHK1257              
LMC1359     0.200   0.520     7.30 2  99.99  05 42 15  -68 10 33  12.280  0.13  [SL63] 666         SL666,KMHK1254                                
LMC1362     0.120   0.290     7.90 1  99.99  05 42 17  -68 27 30  15.260  0.13  KMHK1259           KMHK1259                                      
LMC1363     0.120   0.500     7.50 1  99.99  05 42 17  -68 27 30  10.990  0.12  NGC2096            NGC2096,SL664,ESO57SC27,KMHK1259              
LMC1364     0.200   0.430     7.00 2  99.99  05 42 20  -69 29 17  10.960  0.13  NGC2102            NGC2102,SL665,ESO57SC29,KMHK1264              
LMC1369 *   0.050   0.450     8.40 1  99.99  05 42 28  -66 56 32  14.740  0.12  [HS66] 396         HS396,KMHK1258                                
LMC1372     0.150   1.050     7.60 1  99.99  05 42 30  -68 16 29  10.720  0.13  NGC2098            NGC2098,SL667,ESO57SC28,BM4,KMHK1263          
LMC1374 *   0.050   0.380     8.40 2  99.99  05 42 38  -66 55 39  17.070  0.12  BSDL2853           BSDL2853                                      
LMC1375     0.150   0.300     8.40 1  99.99  05 42 41  -72 03 39  14.610  0.11  [SL63] 672         SL672,LW279,KMHK1285                          
LMC1379     0.100   0.720     7.90 1  99.99  05 42 52  -67 19 17  13.030  0.11  NGC2095            NGC2095,SL669,ESO86SC24,BRHT20a,KMHK1272      
LMC1389     0.100   0.480     7.80 1  99.99  05 43 16  -67 35 22  12.070  0.12  [SL63] 675         SL675,BM11,KMHK1282                           
LMC1390     0.100   0.800 >   8.80 9  99.99  05 43 20  -66 15 44  13.420  0.12  [SL63] 674         SL674,ESO86SC26,KMHK1281                      
LMC1392     0.100   0.240     8.45 1  99.99  05 43 29  -69 09 44  15.080  0.13  H88 326            H88-326                                       
LMC1394     0.100   0.570 >   8.80 9  99.99  05 43 35  -66 12 31  14.010  0.12  [SL63] 678         SL678,KMHK1283                                
LMC1397     0.010   0.620     7.80 2  99.99  05 43 45  -67 10 27  12.830  0.10  KMHK1292           ESO86SC27,KMHK1292,GKK-O233                   
LMC1402     0.250   0.330     7.85 1  99.99  05 44 03  -67 31 30  13.630  0.12  KMHK1301           KMHK1301                                      
LMC1403 *   0.250   0.230     7.85 1  99.99  05 43 59  -69 59 45  14.060  0.12  [HS66] 403         HS403,KMHK1312                                
LMC1408 *   0.250   0.380     8.00 1  99.99  05 44 13  -70 39 21  14.630  0.13  [SL63] 691         SL691,BRHT40a,KMHK1319,LOGLE711               
LMC1409 *   0.250   0.480     8.15 1  99.99  05 44 13  -70 40 07  13.820  0.13  [SL63] 692         SL692,BRHT40b,KMHK1320,LOGLE712               
LMC1410     0.080   0.700     8.40 1  99.99  05 44 14  -65 18 09  13.910  0.14  [SL63] 685         SL685,LW283,KMHK1298                          
LMC1412     0.030   0.800     8.20 1  99.99  05 44 20  -66 55 04  12.270  0.11  NGC2105            NGC2105,SL687,ESO86SC29,KMHK1306              
LMC1413     0.300   0.800     8.20 2  99.99  05 44 22  -68 32 48  11.920  0.13  NGC2109            NGC2109,SL688,ESO57SC34,BM28,KMHK1314         
LMC1422     0.300   0.500     7.90 1  99.99  05 44 48  -68 44 19  13.740  0.13  BMG37              BM37,KMHK1325                                 
LMC1427     0.130   0.670     7.80 1  99.99  05 44 59  -67 42 25  12.800  0.15  [SL63] 693         SL693,BM40,KMHK1326                           
LMC1428     0.150   0.650     7.90 3  99.99  05 45 03  -67 49 30  12.300  0.17  [SL63] 695         SL695,BM43,KMHK1329                           
LMC1430 *   0.070   0.380     8.30 1  99.99  05 45 06  -66 57 56  13.940  0.11  [HS66] 408         HS408,KMHK1327                                
LMC1432 *   0.200   0.430     8.10 1  99.99  05 45 13  -68 08 49  13.480  0.14  [SL63] 698         SL698,BRHT41a                                 
LMC1435     0.100   1.050 >   8.80 9  99.99  05 45 24  -66 07 15  12.220  0.12  [SL63] 700         SL700,LW288,KMHK1333                          
LMC1442     0.100   0.350     7.70 1  99.99  05 46 09  -68 00 21  13.120  0.18  BMG62              BM62,KMHK1348                                 
LMC1444     0.050   0.650     7.90 1  99.99  05 46 12  -68 02 55  12.440  0.16  NGC2114            NGC2114,SL706,ESO57SC37,BM64,KMHK1351         
LMC1445     0.150   0.510     7.10 3  99.99  05 46 15  -67 34 06  11.250  0.12  [SL63] 709         SL709,BM63,KMHK1350                           
LMC1446     0.100   0.570     8.00 1  99.99  05 46 16  -67 15 39  12.770  0.10  KMHK1349           KMHK1349                                      
LMC1448     0.100   0.330     8.50 2  99.99  05 46 20  -67 45 12  15.900  0.16  BMG66              BM66                                          
LMC1449     0.050   0.520 >   8.80 9  99.99  05 46 22  -65 26 11  14.240  0.14  [SL63] 708         SL708,LW293,KMHK1346                          
LMC1452 *   0.200   0.450     8.10 2  99.99  05 46 26  -70 08 48  13.850  0.11  [HS66] 413         HS413,KMHK1358                                
LMC1454 *   0.150   0.440     8.40 2  99.99  05 46 41  -70 50 49  13.810  0.11  [HS66] 414         HS414,BRHT42b,KMHK1365,LOGLE736, GKK-O92s     
LMC1455 *   0.150   0.520     8.40 3  99.99  05 46 46  -70 49 58  13.270  0.11  [SL63] 716         SL716,BRHT42a,KMHK1367,LOGLE737, GKK-O92n     
LMC1459     0.100   0.400     8.30 2  99.99  05 46 53  -70 35 27  16.570  0.13  BSDL3001           BSDL3001, LOGLE738                            
LMC1460     0.050   0.450     8.50 2  99.99  05 46 55  -66 40 00  14.440  0.12  [SL63] 711         SL711,KMHK1359                                
LMC1461     0.020   0.620     8.70 1  99.99  05 46 58  -66 46 05  15.110  0.12  [SL63] 712         SL712,KMHK1360                                
LMC1463     0.050   0.360     8.00 1  99.99  05 47 00  -66 59 59  13.380  0.11  [HS66] 415         HS415,KMHK1361                                
LMC1464 *   0.250   0.360     8.10 1  99.99  05 47 02  -69 57 48  15.050  0.11  [HS66] 416         HS416,BRHT56a,KMHK1371                        
LMC1467 *   0.200   0.570     8.10 1  99.99  05 47 14  -68 30 23  13.400  0.12  NGC2116            NGC2116,SL715,ESO57SC38,BM79,KMHK1370,GKK-O181
LMC1468     0.050   0.600     8.60 2  99.99  05 47 17  -66 52 59  13.220  0.11  [SL63] 714         SL714,KMHK1366                                
LMC1475     0.220   0.800     7.20 1  99.99  05 47 39  -69 07 54  11.910  0.13  NGC2118            NGC2118,SL717,ESO57SC39,KMHK1380              
LMC1478     0.100   0.950     7.80 1  99.99  05 47 46  -67 27 03  11.800  0.11  NGC2117            NGC2117,SL718,ESO86SC33,BM87,KMHK1377,GKK-O224
LMC1484     0.020   0.600     8.60 3  99.99  05 48 19  -67 14 30  14.340  0.10  [HS66] 419         HS419,KMHK1385                                
LMC1490     0.050   0.570     8.60 1  99.99  05 48 44  -71 38 45  13.930  0.12  [SL63] 733         SL733,LW310,KMHK1412                          
LMC1494     0.100   0.500     8.00 1  99.99  05 48 55  -71 03 33  12.510  0.11  [SL63] 734         SL734,ESO57SC42,KMHK1413                      
LMC1496     0.070   0.250     8.00 2  99.99  05 48 56  -67 05 39  15.690  0.10  [HS66] 421         HS421,KMHK1401                                
LMC1501     0.070   0.450     8.30 2  99.99  05 49 04  -65 12 15  16.280  0.13  LW309              LW309,KMHK1396                                
LMC1502 *   0.070   0.300     8.30 2  99.99  05 49 09  -65 42 51  19.370  0.13  KMHK1402           BH46C2,KMHK1402                               
LMC1503 *   0.050   0.750     8.70 2  99.99  05 49 11  -67 30 44  13.710  0.12  [SL63] 730         SL730,BM98,KMHK1407                           
LMC1504 *   0.050   0.430     8.50 1  99.99  05 49 14  -66 46 37  15.410  0.12  [HS66] 422         HS422,KMHK1406                                
LMC1509     0.050   0.520     8.70 1  99.99  05 49 36  -67 38 47  14.680  0.14  [SL63] 732         SL732,BM104,KMHK1415                          
LMC1510     0.050   0.330     8.00 1  99.99  05 49 38  -70 04 43  14.570  0.09  KMHK1421           KMHK1421                                      
LMC1511     0.050   0.280     8.20 2  99.99  05 49 42  -68 05 33  15.350  0.17  BMG106             BM106,KMHK1419                                
LMC1516     0.050   0.750 >   9.00 9  99.99  05 50 00  -65 30 36  13.480  0.13  [SL63] 739         SL739,LW313,KMHK1418                          
LMC1520 *   0.080   0.400     7.80 2  99.99  05 50 08  -68 14 45  13.100  0.12  KMHK1428           KMHK1428                                      
LMC1522 *   0.100   0.600     8.40 2  99.99  05 50 15  -70 25 40  12.650  0.12  [SL63] 748         SL748,KMHK1437                                
LMC1527     0.080   0.700     8.50 2  99.99  05 50 25  -66 51 41  13.320  0.12  [SL63] 741         SL741,HS426,KMHK1429                          
LMC1532     0.120   0.550     8.35 1  99.99  05 50 38  -68 00 47  13.820  0.20  [SL63] 745         SL745,BM115,KMHK1438                          
LMC1533     0.120   0.550     8.10 1  99.99  05 50 43  -65 18 14  12.020  0.13  LW318              LW318,KMHK1433                                
LMC1534     0.120   0.480     7.90 2  99.99  05 50 44  -67 34 54  13.880  0.12  [SL63] 746         SL746,BM116,KMHK1442                          
LMC1536     0.080   0.330     7.90 2  99.99  05 50 45  -67 54 38  15.680  0.21  BMG117             BM117,KMHK1445                                
LMC1541     0.010   0.310     8.00 2  99.99  05 50 50  -67 10 07  14.880  0.10  [HS66] 428         HS428,KMHK1444                                
LMC1545     0.100   0.450 >   9.00 9  99.99  05 51 14  -69 07 29  16.380  0.13  KMHK1459           KMHK1459                                      
LMC1547     0.100   0.750     7.90 1  99.99  05 51 22  -69 21 39  11.600  0.12  NGC2127            NGC2127,SL751,ESO57SC45,KMHK1462              
LMC1550     0.120   0.800     8.20 1  99.99  05 51 28  -71 10 29  12.200  0.11  NGC2133            NGC2133,SL757,ESO57SC46,KMHK1471              
LMC1551     0.150   0.600     8.30 2  99.99  05 51 28  -70 27 28  13.390  0.12  [SL63] 756         SL756,KMHK1467                                
LMC1553     0.180   0.520     7.90 3  99.99  05 51 36  -69 15 25  13.880  0.13  [HS66] 434         HS434,KMHK1466                                
LMC1555 *   0.020   0.340     8.20 2  99.99  05 51 43  -67 15 25  14.690  0.10  BSDL3138           BSDL3138                                      
LMC1556     0.080   0.750     8.20 1  99.99  05 51 43  -65 19 17  12.490  0.13  NGC2123            NGC2123,SL755,LW324,ESO86SC36,KMHK1458        
LMC1558     0.100   0.260     8.20 2  99.99  05 51 47  -69 18 25  15.510  0.13  [HS66] 436         HS436,KMHK1470                                
LMC1559     0.080   0.520     8.50 2  99.99  05 51 47  -65 52 30  14.220  0.13  [SL63] 753         SL753,LW325,KMHK1461                          
LMC1560     0.150   1.400     7.40 2  99.99  05 51 56  -71 05 51  10.790  0.11  NGC2134            NGC2134,SL760,ESO57SC47,KMHK1480              
LMC1562 *   0.100   0.430     8.00 1  99.99  05 52 02  -67 16 37  13.870  0.10  KMHK1468           KMHK1468                                      
LMC1564     0.100   0.500     8.20 1  99.99  05 52 07  -69 32 54  13.970  0.12  [HS66] 439         HS439,KMHK1478,GKK-O129                       
LMC1566 *   0.050   0.480     8.30 1  99.99  05 52 09  -69 40 36  14.450  0.12  [SL63] 759         SL759,KMHK1479,GKK-O133                       
LMC1568 *   0.090   0.240     8.40 1  99.99  05 52 14  -68 13 34  16.120  0.13  [HS66] 437         HS437                                         
LMC1569     0.100   0.170     8.30 3  99.99  05 52 15  -69 28 27  16.960  0.12  BSDL3152           BSDL3152                                      
LMC1571     0.100   0.670     7.90 2  99.99  05 52 23  -67 20 02  12.190  0.11  NGC2130            NGC2130,SL758,ESO86SC37,KMHK1476              
LMC1573     0.100   0.410     8.50 2  99.99  05 52 35  -68 17 17  14.400  0.12  [HS66] 440         HS440,BM140,KMHK1483                          
LMC1574     0.150   0.330     8.00 2  99.99  05 52 37  -69 08 56  14.700  0.13  [HS66] 441         HS441,KMHK1485                                
LMC1575     0.250   0.650     8.00 1  99.99  05 52 53  -69 47 05  12.560  0.12  [SL63] 763         SL763,KMHK1488,GKK-O127                       
LMC1576     0.100   0.450     8.20 1  99.99  05 52 57  -69 31 51  15.300  0.12  KMHK1489           KMHK1489                                      
LMC1577 *   0.150   1.400     7.30 2  99.99  05 52 59  -69 29 33  10.710  0.12  NGC2136            NGC2136,SL762,ESO57SC48,BRHT22a,KMHK1490      
LMC1580     0.050   0.290     7.40 1  99.99  05 53 06  -67 21 44  13.890  0.11  KMHK1486           KMHK1486                                      
LMC1582 *   0.050   0.520     8.10 1  99.99  05 53 12  -69 28 57  14.242  0.12  NGC2137            NGC2137,SL764,ESO57SC49,BRHT22b,KMHK1495      
LMC1584     0.050   0.480     8.50 1  99.99  05 53 22  -67 38 51  14.910  0.13  BMG149             BM149                                         
LMC1586 *   0.050   0.360     8.20 1  99.99  05 53 23  -67 25 42  15.060  0.11  KMHK1491           KMHK1491                                      
LMC1587     0.050   0.340     8.50 2  99.99  05 53 27  -71 41 10  19.460  0.14  KMHK1507           H88-365,KMHK1507                              
LMC1589 *   0.100   0.750     8.10 2  99.99  05 53 35  -67 25 40  14.140  0.11  NGC2135            NGC2135,SL765,ESO86SC39,BM151,KMHK1496,GKK-O22
LMC1592     0.100   0.570     8.20 2  99.99  05 53 42  -69 20 37  14.120  0.13  [SL63] 770         SL770,KMHK1503,GKK-O126                       
LMC1593     0.100   0.450     8.30 1  99.99  05 53 50  -67 23 09  11.730  0.11  [HS66] 445         HS445,BM154,KMHK1502                          
LMC1594     0.030   0.480 >   8.80 9  99.99  05 53 52  -69 38 54  16.420  0.12  [SL63] 772         SL772,KMHK1508                                
LMC1597     0.050   0.360     8.40 2  99.99  05 54 06  -70 44 46  15.260  0.12  KMHK1514           KMHK1514                                      
LMC1599     0.100   0.600     8.20 2  99.99  05 54 14  -69 00 59  13.510  0.14  [SL63] 774         SL774,KMHK1512                                
LMC1600 *   0.130   0.750     8.00 1  99.99  05 54 17  -68 36 01  12.770  0.13  NGC2140            NGC2140,SL773,ESO57SC51,BM159,KMHK1511        
LMC1601     0.100   0.750     8.30 1  99.99  05 54 22  -70 54 04  12.230  0.12  NGC2145            NGC2145,SL780,ESO57SC52,KMHK1520,GKK-O85      
LMC1603 *   0.100   0.550     8.10 1  99.99  05 54 30  -67 42 44  14.440  0.15  BMG161             BM161,KMHK1513,GKK-O176                       
