#mag    e_mag    col1   e_col1    m_ini
22.2257    0.0737   1.6701   0.1097   2.4498
21.5417    0.0530   1.4689   0.0813   2.6876
21.9869    0.0676   1.5013   0.1013   2.4990
21.8298    0.0631   1.5896   0.0952   2.5316
21.2808    0.0451   1.0137   0.0701   1.5034
21.1723    0.0418   1.1197   0.0654   2.6836
21.5846    0.0590   1.1977   0.0895   1.4404
21.3865    0.0477   1.2042   0.0738   2.6307
21.1494    0.0408   1.2061   0.0640   2.8108
20.9527    0.0371   0.9800   0.0587   2.7608
20.5525    0.0285   0.8518   0.0462   2.9718
20.7392    0.0322   0.8655   0.0516   2.8242
20.6891    0.0318   0.7398   0.0510   1.5942
20.7898    0.0346   0.6934   0.0551   1.5698
20.8443    0.0341   0.7300   0.0544   1.5735
20.5101    0.0278   0.7353   0.0451   2.9240
20.6039    0.0298   0.7946   0.0481   2.8336
20.5230    0.0290   0.5556   0.0469   1.6301
20.3579    0.0256   0.5535   0.0418   3.0150
20.5779    0.0287   0.5275   0.0465   1.6372
20.0711    0.0213   0.7208   0.0353   3.1518
20.3833    0.0265   0.5761   0.0432   2.8549
20.5627    0.0296   0.5286   0.0477   1.6212
20.5250    0.0289   0.5467   0.0468   1.6316
20.2908    0.0247   0.7780   0.0405   3.0445
20.5614    0.0292   0.5373   0.0472   1.6272
20.6917    0.0313   0.4280   0.0502   1.7225
19.9864    0.0200   0.3465   0.0334   3.5662
20.6202    0.0299   0.4916   0.0482   2.9808
20.7414    0.0327   0.3262   0.0524   1.7750
20.6986    0.0329   0.3973   0.0526   1.7635
20.4295    0.0273   0.4501   0.0444   3.1721
20.7292    0.0317   0.2639   0.0508   1.7308
20.0373    0.0206   0.5871   0.0344   3.3594
19.8533    0.0182   0.3729   0.0307   3.4589
20.5346    0.0284   0.1578   0.0460   1.8668
20.4351    0.0278   0.1543   0.0451   1.9058
20.4850    0.0278   0.1386   0.0451   1.9058
20.6154    0.0307   0.3350   0.0495   1.8175
19.8247    0.0181   0.2907   0.0305   3.5450
19.8032    0.0179   0.1867   0.0302   3.6978
20.4560    0.0274   0.0159   0.0445   1.9902
20.1693    0.0225   0.2384   0.0372   3.4127
19.8424    0.0183   0.3421   0.0308   3.5316
20.5464    0.0277   0.1112   0.0450   1.9326
20.2643    0.0233   0.2980   0.0384   3.3733
20.4982    0.0273  -0.0304   0.0443   1.9988
19.7595    0.0172   0.1333   0.0292   3.8232
20.3767    0.0264   0.0169   0.0431   2.0658
19.7019    0.0162   0.0101   0.0276   4.0870
20.0559    0.0209   0.1893   0.0348   3.5319
20.4202    0.0266  -0.0123   0.0434   2.0435
20.3868    0.0257   0.0163   0.0420   2.1142
20.2850    0.0253  -0.0531   0.0415   2.1321
20.3002    0.0245   0.0135   0.0402   2.1768
20.2383    0.0240  -0.0543   0.0394   2.2081
19.9127    0.0193   0.1494   0.0324   3.6549
19.6190    0.0154   0.1010   0.0263   3.9631
20.1254    0.0226  -0.0193   0.0374   2.2885
19.5845    0.0153  -0.0217   0.0262   4.2382
20.1454    0.0224  -0.0443   0.0371   2.3030
19.4460    0.0135  -0.0669   0.0233   4.5918
20.1469    0.0217  -0.0082   0.0360   2.3516
20.0675    0.0213  -0.1057   0.0354   2.3759
19.4247    0.0134  -0.0909   0.0232   4.5991
19.2634    0.0121  -0.1471   0.0212   4.8619
19.2847    0.0121  -0.1089   0.0212   4.8653
19.9741    0.0198  -0.1569   0.0330   2.4941
19.4283    0.0136  -0.0773   0.0236   4.4859
19.8957    0.0192  -0.1880   0.0322   2.5402
19.2526    0.0118  -0.1254   0.0207   4.9298
19.1076    0.0107  -0.1530   0.0189   5.2033
19.8369    0.0181  -0.1943   0.0305   2.6324
19.8469    0.0181  -0.2088   0.0305   2.6324
19.1557    0.0112  -0.1563   0.0198   5.0399
19.6908    0.0167  -0.2145   0.0284   2.7603
19.1781    0.0112  -0.1758   0.0198   5.0399
19.6039    0.0154  -0.2362   0.0263   2.9033
19.0299    0.0101  -0.1885   0.0180   5.3359
18.9373    0.0094  -0.2124   0.0168   5.5690
19.5227    0.0144  -0.2324   0.0248   3.0106
19.4278    0.0139  -0.3007   0.0239   3.0821
19.4348    0.0139  -0.2984   0.0239   3.0821
19.3842    0.0133  -0.3366   0.0230   3.1590
19.3960    0.0133  -0.3005   0.0230   3.1590
18.5824    0.0069  -0.2819   0.0127   6.4665
19.3012    0.0125  -0.2954   0.0218   3.2651
18.7649    0.0082  -0.2545   0.0148   5.9151
18.7297    0.0078  -0.2676   0.0143   6.0534
18.6164    0.0072  -0.2962   0.0132   6.2981
18.6599    0.0073  -0.3026   0.0134   6.2200
18.4377    0.0060  -0.3482   0.0113   6.8361
18.9525    0.0095  -0.3824   0.0170   3.7777
18.3458    0.0055  -0.3492   0.0104   7.0898
18.2089    0.0048  -0.3783   0.0092   7.5015
18.8312    0.0085  -0.4303   0.0154   3.9923
18.2805    0.0051  -0.3843   0.0098   7.2001
18.0635    0.0040  -0.4141   0.0079   7.9872
17.9475    0.0035  -0.4280   0.0070   8.3972
18.4522    0.0061  -0.4613   0.0115   4.6523
18.3374    0.0054  -0.4871   0.0103   4.8974
18.3128    0.0053  -0.4862   0.0101   4.9511
17.6857    0.0024  -0.4882   0.0051   9.2294
17.4153    0.0014  -0.5305   0.0033  10.4563
17.1829    0.0006  -0.5671   0.0020  11.5469
17.6821    0.0024  -0.6114   0.0051   6.4028
16.7752   -0.0005  -0.6309   0.0000  13.5718
17.3444    0.0011  -0.6545   0.0029   7.3317
16.9165   -0.0001  -0.7108   0.0007   8.6378
16.4960   -0.0011  -0.7594  -0.0011  10.0856
15.7869   -0.0023  -0.7522  -0.0035  19.6195
