#mag    e_mag    col1   e_col1    m_ini
21.1447    0.0262   1.0154   0.0378   2.5998
21.3940    0.0321   0.9781   0.0463   1.3879
21.5000    0.0330   1.0596   0.0476   2.3985
20.8683    0.0220   0.5767   0.0318   1.5024
20.5357    0.0174   0.8313   0.0251   2.8228
21.0641    0.0246   0.7308   0.0356   1.4503
21.0415    0.0248   0.5293   0.0359   1.5851
20.5101    0.0178   0.5948   0.0257   2.8870
20.2355    0.0142   0.4727   0.0206   3.2075
20.7733    0.0206   0.2758   0.0298   1.7029
20.1143    0.0129   0.3507   0.0187   3.3460
20.6046    0.0190   0.1659   0.0275   1.7912
20.3978    0.0161   0.2609   0.0233   3.0992
19.7966    0.0101   0.0719   0.0147   3.8565
19.7590    0.0099   0.0500   0.0143   3.8732
19.4846    0.0080  -0.0642   0.0116   4.3256
20.3043    0.0148  -0.0413   0.0215   2.1204
19.2569    0.0066  -0.1267   0.0095   4.7517
19.5257    0.0082  -0.0286   0.0119   4.1746
19.8700    0.0108  -0.1532   0.0156   2.5306
18.9809    0.0051  -0.2012   0.0073   5.3204
18.9144    0.0048  -0.2354   0.0069   5.3931
19.2634    0.0066  -0.3121   0.0095   3.2306
18.0295    0.0014  -0.4204   0.0019   7.8728
17.7635    0.0007  -0.4685   0.0008   8.7846
17.5482    0.0002  -0.5070   0.0001   9.5891
17.7204    0.0006  -0.6028   0.0007   6.0695
